Date,AAPL,AXP,BA,CAT,CSCO,DIS,GS,HD,IBM,JPM,KO,MCD,MRK,UNH,WBA
08/05/18,186.050003,99.739998,338.369995,149.929993,45.709999,101.790001,237,185.039993,143,110.989998,41.810001,164.770004,56.759998,232.029999,62.360001
09/05/18,187.360001,100.5,344.5,152.610001,46.040001,99.970001,241.729996,186.360001,142.610001,113.410004,41.779999,164.240005,57.950001,229.210007,62.939999
10/05/18,190.039993,101.379997,344.070007,153.970001,46.299999,101.68,243.440002,187.160004,144.240005,114.290001,42.18,165.070007,58.060001,233.710007,63.810001
11/05/18,188.589996,101.419998,342.459991,154.860001,45.93,102.07,242.919998,190.309998,144.139999,113.860001,42.139999,165.389999,59.689999,238.279999,64.089996
14/05/18,188.149994,101.290001,344.589996,155.279999,45.700001,102.440002,243.910004,191.080002,144.300003,113.900002,42.040001,164.720001,59.68,242.899994,65.099998
15/05/18,186.440002,100.739998,342.119995,152.589996,45.48,102.919998,241.559998,187.979996,143.740005,113.029999,41.720001,163.059998,59.200001,239.5,64.610001
16/05/18,188.179993,100.589996,340.970001,153.800003,45.16,105.040001,240.960007,186.380005,144.630005,113.339996,41.549999,162.869995,59.75,241.720001,65.739998
17/05/18,186.990005,101.220001,344.140015,153.690002,43.459999,104.339996,239.100006,185.330002,144.5,112.959999,42.299999,161.309998,59.07,242.960007,65.989998
18/05/18,186.309998,100.989998,351.230011,155.710007,43.209999,103.93,237,187.419998,144.080002,111.129997,42.18,160.979996,59.139999,244.639999,64.339996
21/05/18,187.630005,102.040001,363.920013,158.919998,43.75,104.059998,237.699997,189.789993,145.490005,112.150002,42.41,161.479996,58.57,247.899994,64.5
22/05/18,187.160004,102.699997,355.019989,156.199997,43.650002,104.07,238,186.869995,145.089996,113.010002,42.25,159.449997,58.450001,245.179993,64.230003
23/05/18,188.360001,101.93,359.209991,157.740005,43.68,102.889999,237.809998,186.669998,144.669998,112.489998,42.400002,161.619995,59.169998,244.259995,63.91
24/05/18,188.149994,102.010002,359,157.699997,43.57,102.110001,236.100006,187.149994,144.070007,111.230003,42.32,162.389999,59.130001,242.729996,63.41
25/05/18,188.580002,101.099998,360.089996,155.850006,43.259998,102.199997,235.009995,186.850006,143.639999,110.660004,42.400002,163.210007,59.09,244.949997,63.529999
29/05/18,187.899994,97.720001,352.480011,153.619995,42.970001,99.690002,227.029999,185,141.220001,105.93,42.68,160.619995,58.400002,242.169998,62.700001
30/05/18,187.5,98.989998,358.190002,155.460007,42.849998,99.980003,229.160004,187.089996,142.619995,108.349998,43.130001,161.820007,59.720001,244.940002,63.540001
31/05/18,186.869995,98.300003,352.160004,151.910004,42.709999,99.470001,225.880005,186.550003,141.309998,107.010002,43,160.009995,59.529999,241.509995,62.389999
01/06/18,190.240005,98.25,356.720001,153.520004,43.66,99.360001,228.350006,187.350006,141.949997,108.400002,43.119999,159.160004,60.560001,243.350006,62.860001
04/06/18,191.830002,99.449997,360.730011,152.5,43.580002,100.239998,229.889999,191.360001,143.039993,108.449997,43.490002,160.220001,62.02,244.630005,63.299999
05/06/18,193.309998,99.309998,360.100006,153.009995,43.669998,99.940002,228.339996,191.940002,143.699997,107.839996,43.110001,159.479996,61.389999,244.429993,62.889999
06/06/18,193.979996,100.970001,371.559998,156.509995,44.259998,101.910004,232.229996,193.589996,144.710007,110.360001,43.459999,162.380005,61.93,248.649994,63.150002
07/06/18,193.460007,101.480003,368.529999,156.289993,43.650002,102.470001,233.449997,196.169998,145.360001,110.800003,43.439999,169.479996,61.990002,248.979996,63.599998
08/06/18,191.699997,101,369.5,155.320007,43.48,103.980003,233.389999,198.330002,146.139999,111.110001,43.950001,168.910004,62.580002,250.679993,63.400002
11/06/18,191.229996,101.199997,370.940002,156.300003,43.689999,104.349998,234.089996,199.639999,146.580002,110.830002,44.130001,166.490005,62.330002,253.779999,64.059998
12/06/18,192.279999,100.730003,370.619995,157.490005,43.939999,104.330002,232.630005,201.309998,146.869995,110.190002,44.41,166.729996,62.439999,253.580002,63.700001
13/06/18,190.699997,100.019997,363.850006,154.710007,44.009998,106.309998,233.830002,200.309998,146.350006,109.970001,44.18,166.580002,62.59,252.869995,63.91
14/06/18,190.800003,99.760002,362.420013,153.139999,44.689999,108.75,233.649994,199.669998,145.199997,108.029999,43.580002,167.050003,61.560001,255.330002,64.870003
15/06/18,188.839996,98.519997,357.880005,150.020004,44.25,108.849998,231.919998,200.539993,145.389999,107.900002,44.119999,166.460007,62.029999,255.979996,65.800003
18/06/18,188.740005,98.470001,354.73999,148.679993,44.209999,107.059998,231.389999,200.690002,144.479996,108.18,43.549999,166.279999,60.990002,254.869995,64.150002
19/06/18,185.690002,97.139999,341.119995,143.300003,43.82,106.099998,228.320007,199.210007,143.899994,107.550003,43.599998,164.970001,61.029999,253.020004,64.610001
20/06/18,186.5,96.419998,342.690002,143.130005,43.740002,107.150002,227.820007,199.080002,142.630005,107.540001,43.259998,162.559998,61.279999,252.809998,68
21/06/18,185.460007,96.629997,337.660004,139.529999,43.16,105.889999,226.979996,200.309998,141.25,107.510002,43.09,160.529999,61.18,251.889999,67.790001
22/06/18,184.919998,97.230003,338.910004,139.940002,43.200001,106.339996,226.020004,197.410004,141.279999,105.75,43.25,164.550003,61.470001,254.369995,67.610001
25/06/18,182.169998,98.540001,331.200012,136.580002,42.290001,104.449997,221.539993,196.380005,138.789993,104.790001,43.580002,159.809998,61.080002,250.710007,67.239998
26/06/18,184.429993,98.209999,331.299988,135.539993,42.549999,104.260002,221.580002,196.360001,139.080002,104.860001,43.330002,160.910004,60.720001,249.770004,66.57
27/06/18,184.160004,96.959999,329.820007,134.610001,42.330002,103.959999,220.179993,195.020004,137.479996,103.239998,43.07,157.419998,59.880001,248.169998,66.260002
28/06/18,185.5,96.970001,334.649994,136.029999,42.939999,104.769997,223.419998,195.210007,140.039993,104.93,43.470001,156.320007,60.299999,244.899994,59.700001
29/06/18,185.110001,98,335.51001,135.669998,43.029999,104.809998,220.570007,195.100006,139.699997,104.199997,43.860001,156.690002,60.700001,245.339996,60.02
02/07/18,187.179993,99,336.079987,136.289993,42.810001,105.330002,223.259995,194.020004,139.860001,105.080002,43.75,156.869995,60.459999,247.479996,61.130001
03/07/18,183.919998,97.839996,332.929993,133.830002,42.669998,104.040001,220.380005,193.619995,139.570007,103.610001,43.990002,156.479996,60.709999,246.979996,60.759998
05/07/18,185.399994,98.529999,333.179993,135.809998,42.560001,105.339996,220.740005,194.410004,141.429993,103.720001,44.66,157.320007,61.639999,250.5,62.380001
06/07/18,187.970001,98.519997,334.640015,135.410004,42.709999,104.779999,221.789993,194.479996,142.479996,104.059998,44.639999,159.419998,62.200001,250.759995,63.299999
09/07/18,190.580002,99.910004,341.920013,140.970001,42.669998,106.019997,227.990005,196.080002,144.389999,107.279999,44.400002,159.940002,62.02,253.669998,63.73
10/07/18,190.350006,99.910004,347.160004,141.25,42.860001,106.029999,226.850006,197.610001,144.710007,106.620003,44.970001,160.619995,62.299999,255.539993,63.200001
11/07/18,187.880005,100.300003,340.600006,136.759995,42.57,108.040001,225.660004,196.949997,144.940002,106.389999,44.790001,158.619995,61.900002,254.589996,63.66
12/07/18,191.029999,101.150002,346.029999,139.419998,43.580002,108.25,227.220001,197.949997,146.449997,106.849998,44.669998,159.119995,62.66,256.049988,63.880001
13/07/18,191.330002,100.5,350.790009,140.75,41.779999,110,226.410004,198.690002,145.899994,106.360001,44.740002,158.509995,62.889999,258.700012,65.169998
16/07/18,190.910004,100.690002,356.100006,138.080002,42.5,110.199997,231.440002,198.880005,145.460007,110.580002,44.73,158.779999,62.59,256.980011,65.160004
17/07/18,191.449997,101.150002,356.880005,138.949997,42.34,110.300003,231.020004,201.100006,143.490005,110.5,45.25,159.75,62.529999,250.289993,65.629997
18/07/18,190.399994,102.980003,360.230011,141.119995,42.209999,110.690002,231.240005,200.970001,144.520004,111.529999,45.119999,157.929993,62.939999,255.419998,66.160004
19/07/18,191.880005,100.169998,355.329987,139.419998,42.400002,112.129997,229.630005,202.630005,149.240005,109.889999,45.110001,157.410004,62.509998,252.929993,64.93
20/07/18,191.440002,100.150002,354.899994,136.820007,42.009998,111.480003,231.690002,202.449997,146.350006,111.279999,45.279999,157.970001,62.52,252.699997,64.980003
23/07/18,191.610001,101.220001,353.269989,136.279999,42.060001,111.089996,233.759995,202.229996,145.699997,113.349998,44.950001,158.75,62.689999,252.740005,65.339996
24/07/18,193,101.709999,358.269989,137.970001,42.389999,110.699997,235.880005,201.990005,146.380005,114.150002,45.259998,157.940002,63.419998,253.759995,65.510002
25/07/18,194.820007,102.629997,355.920013,140.479996,43.16,111.18,236.690002,201,146.619995,115.18,46.09,158.889999,64.489998,254.860001,66.699997
26/07/18,194.210007,102.5,359.320007,142.580002,43.529999,113.510002,237.110001,199.399994,146.710007,114.849998,46.240002,156.139999,64.010002,257,67.540001
27/07/18,190.979996,103.849998,360.649994,142.559998,42.57,112.620003,237.639999,197.139999,145.149994,116.029999,46.209999,157.479996,63.490002,255.949997,68.639999
30/07/18,189.910004,100.849998,351.059998,139.75,42.169998,112.629997,238.949997,197.279999,145.490005,116.730003,46.23,158.639999,64.809998,253.839996,69.160004
31/07/18,190.289993,99.519997,356.299988,143.800003,42.290001,113.559998,237.429993,197.520004,144.929993,114.949997,46.630001,157.539993,65.870003,253.220001,67.620003
01/08/18,201.5,99.449997,352.76001,138.539993,41.860001,112.970001,236.039993,196.300003,143.5,115.660004,46.389999,156.919998,65.489998,253.369995,66.440002
02/08/18,207.389999,99.730003,349.730011,138.009995,42.529999,112.75,233.990005,195.660004,142.960007,116.150002,46.18,155.410004,65.220001,256.079987,66.980003
03/08/18,207.990005,100.790001,348.440002,138.509995,42.830002,114.089996,234.089996,195.639999,147.699997,117.089996,46.619999,156.210007,65.93,257.220001,67.220001
06/08/18,209.070007,100.919998,346.570007,139.479996,43.299999,115.940002,235.929993,195.690002,146.029999,117.120003,46.650002,156.720001,66.220001,256.76001,67.419998
07/08/18,207.110001,101.970001,350.76001,142.380005,43.580002,116.559998,237.830002,197.050003,147.009995,117.550003,46.5,156.039993,66.580002,257.649994,67.050003
08/08/18,207.25,102.779999,347.779999,139.710007,43.84,113.980003,236.369995,198.020004,146.889999,117.790001,46.150002,158.919998,66.690002,258.809998,66.489998
09/08/18,208.880005,102.989998,343.720001,138.520004,43.779999,114.160004,233.779999,198.080002,144.770004,116.879997,46.349998,159.300003,66,261.589996,66.169998
10/08/18,207.529999,101.580002,339.410004,135.919998,43.779999,112.68,229.610001,196.300003,144.479996,115.730003,46.080002,158.679993,66.07,260.359985,66.489998
13/08/18,208.869995,101.809998,338.359985,135.020004,43.75,112.120003,226.860001,194.139999,142.710007,113.889999,45.830002,158.139999,66.720001,260.910004,66.480003
14/08/18,209.75,102.18,339.140015,134.919998,44,112.75,229.559998,193.100006,143.360001,114.650002,45.889999,160.600006,66.459999,263.480011,68.660004
15/08/18,210.240005,101.510002,331.76001,132.020004,43.860001,112.849998,229.25,193.990005,143.910004,113.699997,46.080002,159.880005,67.370003,260.609985,68.730003
16/08/18,213.320007,102.650002,345.980011,136.259995,45.16,112.480003,233,195.389999,145.339996,114.769997,46.220001,161.729996,68.849998,263.100006,69.620003
17/08/18,217.580002,103.029999,346.399994,139.339996,45.869999,112.480003,233.380005,195.559998,146.059998,114.769997,46.599998,161.149994,69.059998,262.329987,69.989998
20/08/18,215.460007,103.830002,350.73999,138.669998,46.220001,111.989998,235.779999,197.929993,146.509995,114.620003,46.73,161.679993,70.169998,262.399994,69.989998
21/08/18,215.039993,104.809998,353.769989,139.990005,45.779999,112.389999,238.649994,200.229996,145.970001,115.32,46.220001,161.039993,69.169998,261.690002,70.25
22/08/18,215.050003,105.830002,350.029999,139.630005,45.990002,111.940002,239.339996,198.970001,145.240005,114.970001,45.93,160.550003,69.040001,260.73999,69.639999
23/08/18,215.490005,105.370003,347.480011,136.789993,46.02,112,236.339996,200.160004,145.369995,114.730003,45.700001,159.050003,68.970001,261.420013,69.279999
24/08/18,216.160004,105.760002,349.380005,138.210007,46.32,111.93,235.110001,201.300003,146.039993,114.68,45.630001,159.380005,69.040001,264.279999,69.209999
27/08/18,217.940002,107.050003,353.73999,142.039993,46.59,112.330002,242.600006,201.979996,146.690002,116.709999,45.689999,160.479996,68.989998,267.079987,69.440002
28/08/18,219.699997,107.279999,351.209991,142,46.950001,112.580002,242.369995,201.970001,146.589996,116.139999,45.369999,161.639999,68.629997,268.51001,69.279999
29/08/18,222.979996,106.709999,350.190002,141.860001,47.48,112.449997,241.399994,201.679993,147.539993,115.760002,45.330002,163.110001,68.809998,269,68.660004
30/08/18,225.029999,106.230003,346.899994,139.059998,47.150002,111.919998,239.399994,199.259995,145.929993,115.190002,44.950001,162.800003,68.540001,268.390015,67.800003
31/08/18,227.630005,105.980003,342.790009,138.850006,47.77,112.019997,237.809998,200.770004,146.479996,114.580002,44.57,162.229996,68.589996,268.459991,68.559998
04/09/18,228.360001,107.010002,346.25,138.240005,47.73,110.849998,237.660004,205.080002,145.679993,115.150002,44.759998,161.720001,67.949997,268.51001,67.620003
05/09/18,226.869995,105.68,346.679993,140.589996,47.27,109.870003,237.559998,204.149994,146.660004,114.589996,45.380001,163.240005,68.620003,267.640015,68.239998
06/09/18,223.100006,105.400002,351.269989,141.570007,47.279999,110.260002,234.520004,205.889999,146.389999,114.099998,45.77,163.740005,69.379997,269.649994,68.029999
07/09/18,221.300003,106.080002,349.279999,141.320007,47.049999,110.970001,233.910004,206.229996,145.449997,114.32,45.720001,163.899994,69.669998,268.279999,68.190002
10/09/18,218.330002,107.290001,341.859985,142.050003,47.07,110.68,231.910004,210.690002,145.649994,113.709999,46.060001,165.070007,69.559998,259.730011,68.800003
11/09/18,223.850006,108.309998,345.25,142.029999,47.029999,109.599998,230.210007,213.850006,146.490005,114.43,46.02,164.619995,69.080002,261.040009,68.739998
12/09/18,221.070007,107.879997,353.410004,144.279999,46.889999,109.459999,228.149994,211.979996,146.570007,113.080002,46.240002,164.740005,69.860001,262.670013,70.379997
13/09/18,226.410004,108.660004,355.459991,145.539993,47.240002,110.669998,228.330002,209.449997,148.949997,113.519997,45.830002,162.399994,70.830002,265.48999,70.480003
14/09/18,223.839996,109.559998,359.799988,144.899994,47.400002,109.260002,229.240005,209.070007,148.330002,113.5,45.990002,160.839996,69.980003,265.309998,70.279999
17/09/18,217.880005,109.199997,355.959991,146.220001,47.110001,109.360001,227.889999,208.399994,147.940002,113.839996,46.32,158.139999,70.419998,263.869995,70.449997
18/09/18,218.240005,109.639999,363.579987,149.070007,47.459999,109.529999,228.889999,211.020004,148.559998,114.300003,45.93,157.770004,70.419998,263.290009,70.879997
19/09/18,218.369995,110.099998,365.220001,152.759995,47.279999,109.790001,235.580002,211.679993,149.059998,117.620003,45.959999,159.179993,69.980003,265.329987,71.279999
20/09/18,220.029999,111.110001,367.459991,156,47.73,111.620003,237.399994,211.059998,151.149994,118.629997,46.639999,160.789993,70.779999,266.390015,72.889999
21/09/18,217.660004,110.900002,372.230011,156.380005,48.560001,110.400002,235.339996,212.389999,151.350006,117.849998,46.580002,165.300003,71.099998,266.670013,73
24/09/18,220.789993,109.849998,367.98999,154,48.439999,112.769997,232.899994,207.990005,150.029999,116.720001,46.07,163.309998,70.779999,267.359985,72.199997
25/09/18,222.190002,109.870003,367.230011,154.089996,48.470001,113.629997,232.5,207.460007,148.910004,116.389999,45.68,166.410004,70.650002,263.51001,72.209999
26/09/18,220.419998,108.010002,365.029999,153.169998,48.41,115.209999,228.880005,207.520004,151.610001,115.019997,45.849998,165.759995,70.330002,262.910004,72.959999
27/09/18,224.949997,107.849998,367.390015,152.470001,48.330002,116.040001,227.740005,206.839996,151.5,114.519997,46.009998,166.529999,70.720001,264.649994,73.809998
28/09/18,225.740005,106.489998,371.899994,152.490005,48.650002,116.940002,224.240005,207.149994,151.210007,112.839996,46.189999,167.289993,70.940002,266.040009,72.900002
01/10/18,227.259995,107.900002,382.290009,152.279999,48.869999,116.239998,225.330002,207.600006,153,113.5,46.23,166.669998,71.529999,269.100006,72.459999
02/10/18,229.279999,108.389999,386.369995,154.820007,49.009998,117.660004,226.070007,204.75,153.75,113.970001,46.509998,165.179993,71.75,270.630005,73.489998
03/10/18,232.070007,108.449997,392.299988,158.220001,49.139999,116.910004,227.779999,203.740005,153.220001,115.040001,45.869999,164.660004,71.370003,270.899994,73.800003
04/10/18,227.990005,107.739998,389.98999,156.75,48.380001,116.129997,227.479996,198.850006,151.309998,115.269997,45.849998,165.800003,71.220001,268.320007,73.339996
05/10/18,224.289993,107.230003,386.470001,153.309998,48.130001,114.779999,225.710007,196.380005,149.029999,114.620003,45.880001,166.570007,71.029999,269.200012,72.510002
08/10/18,223.770004,106.989998,385.769989,153.350006,47.52,116.019997,225.350006,198.410004,148.389999,115.32,46.48,167.770004,71.459999,269.01001,74.150002
09/10/18,226.869995,106.660004,385.440002,149.460007,47.490002,116.889999,222.910004,195.75,147.240005,114.519997,46.389999,169.830002,72.339996,270.109985,73.559998
10/10/18,216.360001,103.57,367.470001,143.720001,45.630001,112.860001,214.889999,193.699997,142.690002,111.470001,45.68,168.369995,70.449997,263.079987,72.309998
11/10/18,214.449997,101.580002,358.109985,140.970001,44.119999,111.150002,212.970001,189.740005,139.020004,108.129997,44.639999,162.970001,68.370003,257.119995,70.900002
12/10/18,222.110001,103,360.109985,142.070007,45.709999,112.610001,213.869995,192.470001,140.850006,106.949997,44.68,163.820007,69.809998,259.609985,73.5
15/10/18,217.360001,102.620003,358.880005,141.800003,44.669998,113.440002,215.220001,191.169998,141.130005,106.339996,44.91,163.669998,69.459999,260.25,74.720001
16/10/18,222.149994,104.269997,368.25,143.710007,45.82,116.190002,221.699997,193.580002,145.119995,108.620003,45.490002,164.070007,71.220001,272.570007,76.279999
17/10/18,221.190002,104.339996,365.5,141.339996,45.939999,117.129997,228.279999,185.169998,134.050003,109.830002,45.860001,166.770004,71.82,267.299988,76.980003
18/10/18,216.020004,102.839996,359.350006,135.800003,45.459999,116.18,224.949997,180.440002,130.550003,108.089996,45.610001,166.809998,72.209999,266.809998,76.580002
19/10/18,219.309998,106.730003,356.26001,131.320007,45.34,118.900002,226.960007,179.850006,129.100006,107.910004,46.330002,167.490005,72.349998,265.299988,77.349998
22/10/18,220.649994,104.510002,355.980011,128.710007,45.759998,118.269997,221.600006,178.75,130.020004,106.360001,45.970001,166.630005,72.57,262.190002,77.650002
23/10/18,222.729996,104.379997,350.049988,118.980003,45.419998,117.849998,218.559998,178.529999,131.210007,105.25,46.360001,177.149994,72.099998,264.859985,77.260002
24/10/18,215.089996,101.839996,354.649994,112.339996,44.07,111.610001,209.179993,176.970001,127.209999,103.290001,46.73,177.350006,70.540001,256.320007,74.199997
25/10/18,219.800003,103.599998,363.769989,115.629997,45.470001,114.160004,214.009995,179.070007,126.449997,104.860001,46.509998,175.309998,69.959999,264.23999,75.739998
26/10/18,216.300003,101.25,359.269989,115.050003,44.25,113.190002,212.360001,172.229996,124.790001,103.419998,45.919998,173.339996,70.400002,258.179993,76.230003
29/10/18,212.240005,101.190002,335.589996,113.980003,43.84,113.040001,214.490005,173.199997,119.639999,104.849998,46.459999,173.229996,71.449997,256.519989,76.82
30/10/18,213.300003,102.080002,349.910004,117.459999,44.580002,114.760002,219.279999,176.240005,115.400002,106.699997,47.630001,178.490005,72.870003,258.279999,78.800003
31/10/18,218.860001,102.730003,354.859985,121.32,45.75,114.830002,225.369995,175.880005,115.43,109.019997,47.880001,176.899994,73.610001,261.350006,79.769997
01/11/18,222.220001,104.040001,363.070007,124.699997,45.650002,116.099998,226.970001,180.460007,116.830002,108.980003,47.740002,174.880005,73.120003,260.929993,79.900002
02/11/18,207.479996,103.709999,357.75,125.790001,45.48,115.18,229.690002,179.929993,115.669998,108.379997,48,176.75,72.269997,261.01001,79.300003
05/11/18,201.589996,105.209999,361.980011,126.410004,46.139999,115.449997,228.720001,182.190002,120.059998,109.089996,48.689999,180.389999,73.120003,261.01001,79.970001
06/11/18,203.770004,104.980003,366.470001,129.330002,46.5,116.709999,228.199997,182.009995,123.120003,109.599998,49.110001,182.710007,73.309998,263.540009,80.599998
07/11/18,209.949997,107.309998,372.019989,135.100006,47.900002,117.050003,231.279999,187.229996,124.839996,111.480003,49.369999,184.25,75.080002,274.630005,81.910004
08/11/18,208.490005,108.5,370.769989,131.389999,48.439999,116,231.649994,188,123.379997,112.379997,49.330002,185.479996,75.480003,276.649994,82.440002
09/11/18,204.470001,108.279999,369.339996,126.910004,47.110001,118,222.649994,185.990005,123.540001,111.290001,49.68,185.940002,74.860001,276.549988,82.389999
12/11/18,194.169998,106.489998,357.029999,125,45.619999,116.699997,206.050003,179.429993,120.900002,108.949997,49.869999,184.369995,74.690002,272.380005,81.809998
13/11/18,192.229996,107.860001,349.51001,125.959999,45.119999,116.849998,205.050003,179,120.839996,109.589996,49.860001,184.009995,74.610001,269.220001,81.919998
14/11/18,186.800003,107.769997,344.720001,125.099998,44.330002,117.120003,202.490005,179.899994,120.199997,107.330002,49.759998,183.850006,74.089996,264.959991,81.519997
15/11/18,191.410004,109.599998,341.570007,129.419998,46.77,117.110001,203.740005,177.360001,121.440002,110.07,49.740002,183.559998,74.839996,264.940002,82.290001
16/11/18,193.529999,109.459999,335.950012,129.960007,46.349998,116.190002,202.119995,177.020004,121.57,109.989998,50.169998,187.589996,76.059998,271.109985,82.519997
19/11/18,185.860001,108.25,320.940002,125.980003,45.75,115.419998,198.220001,173.589996,120.309998,110.830002,50.509998,186.720001,76.349998,266.049988,81.919998
20/11/18,176.979996,106.089996,317.700012,122.269997,44.490002,111.870003,191.339996,169.050003,117.199997,108.449997,49.380001,183.710007,74.779999,261.5,79.790001
21/11/18,176.779999,106.5,317.320007,123.870003,44.889999,113.029999,192.600006,169.300003,118.57,107.639999,48.73,182.720001,74.790001,260.549988,79.760002
23/11/18,172.289993,105.739998,312.320007,122.32,44.540001,112.080002,189.100006,168.850006,117.190002,106.650002,49.02,181.929993,74.669998,261.619995,80.809998
26/11/18,174.619995,109.68,316.359985,124.800003,45.57,112.550003,194.339996,169.820007,119.559998,109.260002,48.869999,183.889999,75.440002,266.160004,81.699997
27/11/18,174.240005,110.110001,318.029999,124.599998,46.119999,113.900002,193.649994,173.220001,120.029999,109.720001,49.369999,184.630005,76.339996,271.149994,83.519997
28/11/18,180.940002,112.889999,333.5,130.770004,47.290001,116.099998,198.350006,177.429993,123,110.940002,49.709999,187.850006,77.230003,280.950012,84.639999
29/11/18,179.550003,111.309998,342.559998,130.229996,47.34,116.610001,194.850006,175.660004,121.480003,110.059998,48.98,189.259995,77.910004,282.549988,84.849998
30/11/18,178.580002,112.269997,346.76001,135.669998,47.869999,115.489998,190.690002,180.320007,124.269997,111.190002,50.400002,188.509995,79.339996,281.359985,84.669998
03/12/18,184.820007,112.360001,359.959991,138.949997,48.740002,115.739998,191.630005,181.740005,125.309998,112.239998,49.689999,185.369995,79.220001,286.329987,85.690002
04/12/18,176.690002,107.639999,342.5,129.320007,47.349998,112.870003,184.309998,175.300003,121.599998,107.230003,49.580002,185.039993,78.209999,278.549988,82.82
06/12/18,174.720001,108.25,331.899994,128.369995,48.389999,114.330002,184.089996,175.960007,123.910004,105.190002,49.380001,185.449997,78.370003,276.850006,82.940002
07/12/18,168.490005,106.68,323.220001,123.550003,46.439999,111.980003,179.669998,172.789993,119.339996,103.290001,49.09,182.960007,76.720001,269.179993,81.190002
10/12/18,169.600006,105.790001,326.350006,123.389999,46.860001,111.860001,178.830002,171.690002,121.129997,101.360001,49.240002,184.649994,77.419998,266.529999,81.160004
11/12/18,168.630005,105.400002,322.029999,123.239998,47.09,111.970001,176.800003,172.210007,120.889999,100.370003,49.540001,183.589996,77.110001,267.220001,81.809998
12/12/18,169.100006,107.480003,326.690002,125.370003,47.419998,112.209999,176.699997,174.210007,121.160004,101.019997,49.220001,183.479996,78.010002,270.640015,82.440002
13/12/18,170.949997,106.699997,325.470001,125.900002,47.470001,113.389999,175.919998,173.869995,120.730003,101.120003,49.470001,186.429993,79.010002,272.149994,82.32
14/12/18,165.479996,105.699997,318.75,126.769997,45.82,112.199997,172.770004,172.289993,119.900002,100.290001,49.34,183.289993,76.480003,265.019989,78.739998
17/12/18,163.940002,101.18,316.130005,124.470001,44.200001,110.620003,168.009995,167.970001,116.099998,99.010002,48.330002,180.789993,75.230003,258.070007,76.220001
18/12/18,166.070007,101.019997,328.059998,124.269997,44.060001,109.449997,171.5,170.039993,116.650002,98.540001,48.32,179.710007,74.330002,252.970001,75.480003
19/12/18,160.889999,98.769997,319.549988,122.330002,43.139999,109.220001,169.25,167.559998,116.43,97.290001,47.900002,179.160004,73.769997,250.309998,73.290001
20/12/18,156.830002,95.769997,313.049988,121.550003,42.490002,107,168.410004,164.160004,113.019997,96.449997,47.540001,173.679993,73.489998,242.440002,69.610001
21/12/18,150.729996,91.330002,304.549988,120.07,41.849998,104.220001,160.050003,160.479996,110.940002,94.169998,47.57,174.149994,72.900002,238.339996,67.260002
24/12/18,146.830002,89.5,294.160004,116.949997,40.279999,100.349998,156.350006,158.139999,107.57,92.139999,45.959999,170.279999,71.150002,232.940002,65.260002
26/12/18,157.169998,93.839996,313.929993,124.760002,42.470001,105.830002,162.929993,168.279999,111.389999,95.959999,46.939999,174.029999,74,243.350006,67.720001
27/12/18,156.149994,94.68,317.140015,126.669998,42.91,106.519997,165.410004,170.320007,113.779999,97.040001,47.529999,175.710007,75.379997,245.970001,68.360001
28/12/18,156.229996,94.419998,316.380005,125.610001,42.77,107.300003,163.029999,170.220001,113.029999,96.830002,47.200001,175.559998,75.370003,246.240005,68.050003
31/12/18,157.740005,95.32,322.5,127.07,43.330002,109.650002,167.050003,171.820007,113.669998,97.620003,47.349998,177.570007,76.410004,249.119995,68.330002
02/01/19,157.919998,95.68,323.809998,126.379997,42.950001,108.970001,172.029999,172.410004,115.209999,99.309998,46.93,176.059998,75.589996,243.490005,68.040001
03/01/19,142.190002,93.43,310.899994,121.510002,41.07,106.330002,169.509995,168.610001,112.910004,97.110001,46.639999,174.899994,74.040001,236.850006,67.330002
04/01/19,148.259995,97.639999,327.079987,128.149994,42.919998,109.610001,175.050003,173.619995,117.32,100.690002,47.57,178.279999,76.269997,239.619995,69.57
07/01/19,147.929993,98.169998,328.109985,128.229996,43.209999,110.559998,176.020004,177.039993,118.150002,100.760002,46.950001,180.220001,75.43,240.080002,69.970001
08/01/19,150.75,98.650002,340.529999,129.770004,43.560001,111.419998,175.369995,177.889999,119.830002,100.57,47.48,180.600006,75.989998,243.289993,71.370003
09/01/19,153.309998,98.830002,343.829987,130.270004,43.32,112.669998,176.470001,179.729996,120.690002,100.400002,46.57,180.289993,75.410004,243.639999,72.230003
10/01/19,153.800003,98.260002,352.609985,132.960007,43.240002,112.800003,176,179.059998,121.790001,100.389999,47.07,181.550003,74.480003,244.869995,72.480003
11/01/19,152.289993,98.550003,352.899994,132.100006,43.490002,112.650002,176.929993,179.410004,121.459999,99.910004,47.34,182.369995,74.900002,247.669998,71.709999
14/01/19,150,98.440002,350.359985,131.800003,43.209999,112.419998,178.720001,178.809998,120.389999,100.940002,47.150002,181.220001,73.370003,248.059998,70.650002
15/01/19,153.070007,97.989998,352.23999,130.690002,44.02,111.760002,179.910004,176.470001,121.730003,101.68,47.57,181.020004,74.5,256.869995,71.790001
16/01/19,154.940002,99.410004,352.059998,131.660004,43.959999,110.910004,197.080002,177.039993,121.620003,102.5,46.919998,179.350006,74.610001,261.459991,72
17/01/19,155.860001,99.489998,359.089996,134.539993,44.209999,111.010002,199.089996,174.869995,122.190002,102.919998,47.060001,181.110001,75.599998,259.769989,71.989998
