Date,Open,High,Low,Close,Adj Close,Volume
28/01/19,24596.98047,24596.98047,24323.93945,24528.2207,24528.2207,347170000
29/01/19,24519.61914,24674.86914,24504.03906,24579.96094,24579.96094,330870000
30/01/19,24826.51953,25109.61914,24790.90039,25014.85938,25014.85938,397330000
31/01/19,24954.48047,25049.61914,24842.08984,24999.66992,24999.66992,507350000
01/02/19,25025.31055,25193.15039,24982.49023,25063.89063,25063.89063,372090000
04/02/19,25062.11914,25239.91016,24977.66992,25239.36914,25239.36914,298540000
05/02/19,25287.92969,25427.32031,25287.65039,25411.51953,25411.51953,310650000
06/02/19,25371.57031,25439.03906,25312.06055,25390.30078,25390.30078,247590000
07/02/19,25265.81055,25314.25977,25000.51953,25169.5293,25169.5293,295460000
08/02/19,25042.35938,25106.39063,24883.03906,25106.33008,25106.33008,248210000
11/02/19,25142.81055,25196.75,25009.09961,25053.10938,25053.10938,241700000
12/02/19,25152.0293,25458.98047,25152.0293,25425.75977,25425.75977,278110000
13/02/19,25480.85938,25625.94922,25480.85938,25543.26953,25543.26953,263330000
14/02/19,25460.65039,25558.90039,25308.08984,25439.39063,25439.39063,313010000
15/02/19,25564.63086,25883.7207,25564.63086,25883.25,25883.25,328530000
19/02/19,25849.84961,25961.43945,25820.00977,25891.32031,25891.32031,280620000
20/02/19,25872.25977,25986.19922,25846.48047,25954.43945,25954.43945,287880000
21/02/19,25922.41016,25938.88086,25762.21094,25850.63086,25850.63086,255710000
22/02/19,25906.26953,26052.90039,25906.26953,26031.81055,26031.81055,279760000
25/02/19,26126.15039,26241.41992,26080.66016,26091.94922,26091.94922,281600000
26/02/19,26051.60938,26155.28906,25966.00977,26057.98047,26057.98047,257850000
27/02/19,25995.59961,26039.67969,25877.24023,25985.16016,25985.16016,255380000
28/02/19,25984.2793,26029.21094,25896.56055,25916,25916,338520000
01/03/19,26019.66992,26143.91992,25914.36914,26026.32031,26026.32031,289890000
04/03/19,26122.18945,26155.98047,25611.55078,25819.65039,25819.65039,295510000
05/03/19,25829.07031,25877.15039,25725.63086,25806.63086,25806.63086,252260000
06/03/19,25818.75977,25837.60938,25633.71094,25673.46094,25673.46094,256250000
07/03/19,25645.44922,25645.44922,25352.55078,25473.23047,25473.23047,289140000
08/03/19,25347.38086,25466.14063,25252.46094,25450.24023,25450.24023,270500000
11/03/19,25208,25661.63086,25208,25650.88086,25650.88086,309790000
12/03/19,25600.30078,25675.43945,25522.16992,25554.66016,25554.66016,317730000
13/03/19,25637.23047,25776.49023,25571.31055,25702.89063,25702.89063,331410000
14/03/19,25692.31055,25752.83984,25621.31055,25709.93945,25709.93945,302790000
15/03/19,25720.96094,25927.91016,25649.69922,25848.86914,25848.86914,616910000
18/03/19,25801.88086,25924.76953,25785.66016,25914.09961,25914.09961,399530000
19/03/19,25987.86914,26109.67969,25814.91992,25887.38086,25887.38086,342250000
20/03/19,25867.78906,25929.51953,25670.63086,25745.66992,25745.66992,321980000
21/03/19,25688.43945,26009.90039,25657.7793,25962.50977,25962.50977,335250000
22/03/19,25844.65039,25877.00977,25501.44922,25502.32031,25502.32031,386510000
25/03/19,25490.7207,25603.26953,25372.25977,25516.83008,25516.83008,303120000
26/03/19,25649.56055,25796.28906,25544.7793,25657.73047,25657.73047,305110000
27/03/19,25676.33984,25758.16992,25425.26953,25625.58984,25625.58984,270340000
28/03/19,25693.32031,25743.41016,25576.68945,25717.46094,25717.46094,237170000
29/03/19,25827.31055,25949.32031,25771.66992,25928.67969,25928.67969,300620000
01/04/19,26075.09961,26280.90039,26071.68945,26258.41992,26258.41992,295570000
02/04/19,26213.55078,26221.24023,26122.31055,26179.13086,26179.13086,250940000
03/04/19,26238.0293,26282.16992,26138.4707,26218.13086,26218.13086,271980000
04/04/19,26213.41992,26398.90039,26212.7793,26384.63086,26384.63086,233040000
05/04/19,26427.56055,26487.57031,26370.82031,26424.99023,26424.99023,229550000
08/04/19,26312.66992,26344.65039,26246.0293,26341.01953,26341.01953,229380000
09/04/19,26243.53906,26246.33984,26103.14063,26150.58008,26150.58008,244410000
10/04/19,26173.71094,26209.49023,26101.24023,26157.16016,26157.16016,203130000
