Date,BA,CAT,CSCO,GS,IBM,JNJ,JPM,MCD,NKE,TRV,UNH,UTX,V,WBA,WMT
22/02/18,355.920013,158.860001,42.939999,261.429993,153.179993,129.910004,114.980003,160.660004,67.129997,137.639999,227.089996,133.580002,120.379997,69.669998,92.769997
23/02/18,356.660004,162.410004,44,266.769989,155.520004,132.020004,117.309998,163.059998,68.160004,139.740005,230.160004,133.149994,122.93,70.360001,92.889999
26/02/18,363.480011,163.690002,45.360001,271.26001,158.580002,132.070007,118.769997,163.580002,69.650002,142.580002,234.059998,135.470001,124.589996,70.599998,93.120003
27/02/18,364.640015,161.259995,45.040001,267.929993,156.550003,131.669998,117.360001,160.660004,68.029999,141.539993,232.520004,133.910004,123.370003,69.139999,91.519997
28/02/18,362.209991,154.630005,44.779999,262.929993,155.830002,129.880005,115.5,157.740005,67.029999,139,226.160004,134.740005,122.940002,68.889999,90.010002
01/03/18,349.690002,150.229996,43.799999,256.779999,153.809998,127.279999,113.43,155.699997,66.32,138.970001,224.449997,130.300003,120.400002,70.199997,89.080002
02/03/18,344.670013,146.380005,44.060001,258.119995,154.490005,128.820007,113.32,148.270004,65.889999,137.880005,225.190002,129.940002,120.769997,70.580002,88.769997
05/03/18,352.75,151.119995,44.52,263.119995,156.949997,129.789993,115.059998,151.029999,65.050003,139.580002,228.380005,131.710007,121.879997,70.550003,89.980003
06/03/18,348.920013,153.75,44.290001,266.929993,155.720001,128.220001,115.160004,151.199997,65.239998,141.389999,226.179993,131.610001,121.059998,69.790001,89.059998
07/03/18,347.040009,151.509995,44.200001,265.350006,158.320007,129.039993,114.730003,152.380005,64.169998,138.880005,227.270004,130.929993,121.849998,69.5,87.739998
08/03/18,348.730011,153.589996,44.34,266.339996,156.210007,132.059998,114.739998,154.440002,65.110001,139.669998,224.729996,131.259995,122.220001,68.970001,87.919998
09/03/18,354.519989,158.25,45.369999,270.769989,159.309998,133.800003,118.040001,157.240005,66.300003,142.300003,225.429993,134.070007,124.510002,70.599998,88.720001
12/03/18,344.190002,154.5,45.549999,273.380005,160.259995,132.630005,117.660004,157.740005,66.82,141.490005,222.770004,131.5,124.239998,70.150002,88.07
13/03/18,338.670013,153.690002,45.16,268.529999,159.320007,134.350006,116.25,158.220001,66.169998,140.690002,226.940002,130.149994,123.199997,69.860001,88.300003
14/03/18,330.26001,152.539993,45.279999,264.429993,158.119995,132.320007,114.949997,158.240005,66.199997,139.520004,225.380005,129.580002,122.580002,68.550003,87.669998
15/03/18,329.980011,154.570007,45.330002,266.609985,159.610001,133.059998,115.239998,161.610001,66.389999,140.470001,229.479996,129.25,123.410004,67.379997,87.510002
16/03/18,330.470001,156.460007,45.009998,267.600006,160.259995,133.679993,115.440002,162.360001,65.910004,141.320007,227.860001,128.330002,124.529999,67.57,89.169998
19/03/18,331.76001,152.149994,44.27,262.529999,157.350006,130.240005,114.529999,159.009995,65.709999,140.020004,225.050003,127.199997,123.209999,66.620003,87.449997
20/03/18,337.630005,154.059998,44.369999,263.190002,156.199997,131.210007,114.639999,159.380005,66.800003,141.479996,226.779999,127.160004,124.910004,66.050003,87.949997
21/03/18,337.100006,155.800003,44.310001,261.850006,156.690002,131.190002,114.739998,158.660004,66.349998,141.100006,222.820007,127,123.220001,66.269997,88.18
22/03/18,319.609985,146.899994,43.07,252.600006,152.089996,127.379997,109.949997,157.039993,64.419998,138.149994,215.210007,124.07,119.989998,65.830002,87.139999
23/03/18,321,144.289993,42.419998,245.259995,148.889999,125.099998,107.010002,154.979996,64.629997,134.899994,212.550003,122.309998,117,65.43,85.419998
26/03/18,328.970001,149.190002,44.060001,254.880005,153.369995,127.389999,110.309998,158.009995,65.900002,138.220001,219.070007,126.639999,120.639999,67.470001,87.5
27/03/18,321.119995,146.990005,42.68,247.259995,151.910004,127.209999,108.169998,157.479996,66.169998,136.75,217.960007,125.279999,117.400002,65.959999,86.050003
28/03/18,320.019989,145.160004,41.66,249.369995,152.520004,127.449997,108,158.410004,65.440002,138.789993,218.5,124.449997,116.989998,67.589996,87.769997
29/03/18,327.880005,147.380005,42.889999,251.860001,153.429993,128.149994,109.970001,156.380005,66.440002,138.860001,214,125.82,119.620003,65.470001,88.970001
02/04/18,322.440002,143.889999,41.009998,247.350006,150.070007,124.559998,107.849998,157.720001,64.120003,134.839996,217.199997,123.480003,118.389999,63.099998,85.550003
03/04/18,330.820007,145.059998,41.380001,250.580002,149.850006,128.350006,109.330002,160.399994,66.699997,136.990005,224.580002,124.910004,119.199997,63.169998,86.800003
04/04/18,327.440002,145.179993,41.200001,252.619995,154.119995,130.410004,110.989998,161.729996,68.419998,138.630005,228.789993,125.769997,119.809998,65.510002,87.220001
05/04/18,336.399994,148.130005,41.82,255.809998,154.029999,130.710007,111.879997,163.949997,69.589996,139.289993,229.070007,125.760002,121.190002,64.650002,87.809998
06/04/18,326.119995,142.990005,40.73,249.970001,150.570007,128.100006,109.089996,161.25,67.550003,137.25,223.960007,122.760002,117.699997,63.470001,86.690002
09/04/18,322.480011,143.080002,41.169998,252.190002,152.690002,129.479996,110.400002,161.229996,67.18,137.229996,222.729996,122.220001,118.790001,62.849998,86.279999
10/04/18,334.829987,148.089996,42.509998,256.570007,155.389999,130.25,112.510002,162.770004,67,137.860001,226.789993,122.959999,120.720001,63.759998,86.449997
11/04/18,327.359985,146.789993,42.43,252.940002,155.360001,129.630005,110.620003,163.339996,66.830002,136.589996,221.899994,122.449997,119.779999,64.110001,85.910004
12/04/18,337.480011,150.139999,43.34,259.589996,158.070007,130.429993,113.370003,161.619995,67.769997,137.289993,224.240005,123.25,121.07,64.040001,85.43
13/04/18,329.279999,150.229996,43,255.919998,156.710007,130.619995,110.300003,161.729996,67.25,136.289993,224.279999,122.709999,120.75,63.82,86.019997
16/04/18,331.769989,152.139999,43.299999,257.880005,157.889999,131.759995,110.209999,161.630005,67.059998,137.550003,230.320007,123.809998,121.879997,66.220001,86.839996
17/04/18,336.720001,153.309998,44.59,253.630005,160.910004,130.539993,110.209999,162.550003,67.510002,137.339996,238.550003,124.529999,123.800003,65.970001,87.900002
18/04/18,341,155.949997,44.630001,254,148.789993,127.720001,109.32,161.809998,66.199997,136.470001,236.399994,124.800003,124.480003,66.260002,87.57
19/04/18,340.640015,155.699997,44.560001,254.169998,147.699997,127.550003,111.720001,159.529999,65.730003,136.589996,235.759995,123.849998,123.959999,65.279999,87.889999
20/04/18,338.670013,153.25,44.09,251.960007,144.899994,126.660004,111.470001,158.770004,66.089996,136.839996,235.059998,123.080002,124.199997,63.919998,86.980003
23/04/18,338.839996,153.990005,44.25,246.669998,145.860001,126.830002,110.93,158.990005,66.879997,137.229996,234.339996,123.459999,124.459999,64.599998,86.099998
24/04/18,329.059998,144.440002,43.740002,242.490005,145.559998,126.190002,110.410004,157.320007,66.970001,132.880005,234.220001,122.099998,121.269997,65,86.529999
25/04/18,342.859985,145.190002,43.709999,239.229996,145.940002,126.760002,109.989998,155.940002,66.669998,132.220001,234.899994,121.449997,121.209999,65.949997,87.169998
26/04/18,342.790009,146.309998,44.209999,240.089996,146.720001,128.009995,110.099998,158.899994,68.050003,132.949997,237.029999,122.82,127.080002,66.739998,87.940002
27/04/18,340.880005,144.720001,44.709999,239.800003,146.479996,128.270004,109.400002,158.300003,69.559998,133.190002,240.179993,122.459999,126.010002,67.110001,87.290001
30/04/18,333.559998,144.360001,44.290001,238.330002,144.960007,126.489998,108.779999,167.440002,68.389999,131.600006,236.399994,120.150002,126.879997,66.449997,88.459999
01/05/18,329.540009,144.419998,44.830002,236.669998,145,126.010002,108.779999,163.440002,68.099998,131.089996,236.850006,118.959999,127.510002,65.419998,87.410004
02/05/18,324.190002,143.860001,43.860001,234.050003,142.449997,123.5,107.919998,160.679993,68.260002,128.320007,233.460007,118.5,126.379997,63.650002,86.339996
03/05/18,330.690002,143.779999,44.439999,233.410004,141.990005,123.029999,107.239998,160.080002,66.900002,127.309998,234.149994,117.699997,127.18,62.23,86.230003
04/05/18,334.429993,146.369995,45.299999,234.940002,143.910004,124.190002,108.43,165.029999,68.099998,129.710007,235.899994,119.510002,128.160004,63.810001,87.529999
07/05/18,340.429993,149.820007,45.73,237.199997,143.220001,123.589996,109.370003,165,69.339996,128.990005,233.779999,120.889999,129.259995,62.299999,85.470001
08/05/18,338.369995,149.929993,45.709999,237,143,122.610001,110.989998,164.770004,68.459999,128.660004,232.029999,121.790001,129.899994,62.360001,85.739998
09/05/18,344.5,152.610001,46.040001,241.729996,142.610001,123.510002,113.410004,164.240005,67.949997,129.75,229.210007,123.110001,130.839996,62.939999,83.059998
10/05/18,344.070007,153.970001,46.299999,243.440002,144.240005,125.349998,114.290001,165.070007,67.919998,130.880005,233.710007,124.099998,131,63.810001,82.690002
11/05/18,342.459991,154.860001,45.93,242.919998,144.139999,127.239998,113.860001,165.389999,68.43,131.25,238.279999,124.480003,131.820007,64.089996,83.379997
14/05/18,344.589996,155.279999,45.700001,243.910004,144.300003,126.059998,113.900002,164.720001,68.839996,130,242.899994,124.980003,131.210007,65.099998,84.389999
15/05/18,342.119995,152.589996,45.48,241.559998,143.740005,125.129997,113.029999,163.059998,69.5,129.860001,239.5,124.550003,131.100006,64.610001,84.519997
16/05/18,340.970001,153.800003,45.16,240.960007,144.630005,125.349998,113.339996,162.869995,71.339996,130.149994,241.720001,124.779999,130.889999,65.739998,86.129997
17/05/18,344.140015,153.690002,43.459999,239.100006,144.5,123.849998,112.959999,161.309998,70.940002,130.720001,242.960007,124.610001,129.929993,65.989998,84.489998
18/05/18,351.230011,155.710007,43.209999,237,144.080002,124.239998,111.129997,160.979996,71.32,129.850006,244.639999,125.190002,129.929993,64.339996,83.639999
21/05/18,363.920013,158.919998,43.75,237.699997,145.490005,123.720001,112.150002,161.479996,71.379997,131.139999,247.899994,128.050003,130.660004,64.5,84.510002
22/05/18,355.019989,156.199997,43.650002,238,145.089996,122.910004,113.010002,159.449997,71.309998,131.419998,245.179993,127.870003,130.710007,64.230003,83.370003
23/05/18,359.209991,157.740005,43.68,237.809998,144.669998,123.449997,112.489998,161.619995,71.339996,130.899994,244.259995,127.580002,131.880005,63.91,83.010002
24/05/18,359,157.699997,43.57,236.100006,144.070007,122.25,111.230003,162.389999,72.18,130.649994,242.729996,127.400002,131.889999,63.41,82.849998
25/05/18,360.089996,155.850006,43.259998,235.009995,143.639999,121.470001,110.660004,163.210007,72.25,131.029999,244.949997,127.029999,131.279999,63.529999,82.459999
29/05/18,352.480011,153.619995,42.970001,227.029999,141.220001,119.400002,105.93,160.619995,70.919998,128.210007,242.169998,125.110001,129.690002,62.700001,82.400002
30/05/18,358.190002,155.460007,42.849998,229.160004,142.619995,120.970001,108.349998,161.820007,72.230003,130.169998,244.940002,126.199997,130.639999,63.540001,84.120003
31/05/18,352.160004,151.910004,42.709999,225.880005,141.309998,119.620003,107.010002,160.009995,71.800003,128.520004,241.509995,124.82,130.720001,62.389999,82.540001
01/06/18,356.720001,153.520004,43.66,228.350006,141.949997,121.260002,108.400002,159.160004,72.760002,129.289993,243.350006,125.809998,130.850006,62.860001,82.989998
04/06/18,360.730011,152.5,43.580002,229.889999,143.039993,121.949997,108.449997,160.220001,73.830002,129.720001,244.630005,126.290001,133.070007,63.299999,85.419998
05/06/18,360.100006,153.009995,43.669998,228.339996,143.699997,121.480003,107.839996,159.479996,74.050003,129.169998,244.429993,125.949997,133.559998,62.889999,84.620003
06/06/18,371.559998,156.509995,44.259998,232.229996,144.710007,122.790001,110.360001,162.380005,74.75,128.770004,248.649994,126.82,136.279999,63.150002,84.559998
07/06/18,368.529999,156.289993,43.650002,233.449997,145.360001,123.330002,110.800003,169.479996,74.760002,129.770004,248.979996,127.580002,133.839996,63.599998,84.949997
08/06/18,369.5,155.320007,43.48,233.389999,146.139999,124.059998,111.110001,168.910004,74.900002,131.320007,250.679993,127.610001,134.740005,63.400002,84.360001
11/06/18,370.940002,156.300003,43.689999,234.089996,146.580002,122.660004,110.830002,166.490005,74.589996,130.5,253.779999,128.169998,133.910004,64.059998,84.300003
12/06/18,370.619995,157.490005,43.939999,232.630005,146.869995,122.540001,110.190002,166.729996,74.290001,129.580002,253.580002,127.849998,134.860001,63.700001,84.099998
13/06/18,363.850006,154.710007,44.009998,233.830002,146.350006,122.629997,109.970001,166.580002,74.110001,129.720001,252.869995,126.940002,134.399994,63.91,84.089996
14/06/18,362.420013,153.139999,44.689999,233.649994,145.199997,122.410004,108.029999,167.050003,74.699997,128.860001,255.330002,126.940002,135,64.870003,83.790001
15/06/18,357.880005,150.020004,44.25,231.919998,145.389999,122.610001,107.900002,166.460007,75.839996,129.369995,255.979996,126.910004,135.100006,65.800003,83.699997
18/06/18,354.73999,148.679993,44.209999,231.389999,144.479996,121.32,108.18,166.279999,75.610001,127.589996,254.869995,127.489998,136.199997,64.150002,83
19/06/18,341.119995,143.300003,43.82,228.320007,143.899994,122.57,107.550003,164.970001,74.260002,128.160004,253.020004,125.050003,135.110001,64.610001,83.610001
20/06/18,342.690002,143.130005,43.740002,227.820007,142.630005,122.040001,107.540001,162.559998,74.720001,124.989998,252.809998,125.360001,135.5,68,83.610001
21/06/18,337.660004,139.529999,43.16,226.979996,141.25,121.449997,107.510002,160.529999,73.940002,123.449997,251.889999,123.480003,134.529999,67.790001,84.209999
22/06/18,338.910004,139.940002,43.200001,226.020004,141.279999,122.839996,105.75,164.550003,73.43,124.410004,254.369995,124.870003,135.330002,67.610001,84.82
25/06/18,331.200012,136.580002,42.290001,221.539993,138.789993,122.589996,104.790001,159.809998,72.349998,123.720001,250.710007,124.610001,130.929993,67.239998,86.470001
26/06/18,331.299988,135.539993,42.549999,221.580002,139.080002,122.349998,104.860001,160.910004,72.559998,122.620003,249.770004,125.639999,132.550003,66.57,85.980003
27/06/18,329.820007,134.610001,42.330002,220.179993,137.479996,121.610001,103.239998,157.419998,71.349998,121.339996,248.169998,124.360001,131.020004,66.260002,86.889999
28/06/18,334.649994,136.029999,42.939999,223.419998,140.039993,122,104.93,156.320007,71.699997,122.449997,244.899994,124.599998,132.740005,59.700001,85.860001
29/06/18,335.51001,135.669998,43.029999,220.570007,139.699997,121.339996,104.199997,156.690002,79.68,122.339996,245.339996,125.029999,132.449997,60.02,85.650002
02/07/18,336.079987,136.289993,42.810001,223.259995,139.860001,121.580002,105.080002,156.869995,78.349998,122.389999,247.479996,125.029999,132.5,61.130001,84
03/07/18,332.929993,133.830002,42.669998,220.380005,139.570007,122.709999,103.610001,156.479996,76.279999,122.769997,246.979996,124.919998,131.449997,60.759998,84.440002
05/07/18,333.179993,135.809998,42.560001,220.740005,141.429993,125,103.720001,157.320007,76.550003,122.599998,250.5,124.949997,133.289993,62.380001,84.57
06/07/18,334.640015,135.410004,42.709999,221.789993,142.479996,125.75,104.059998,159.419998,76.480003,123.18,250.759995,125.400002,134.089996,63.299999,84.510002
09/07/18,341.920013,140.970001,42.669998,227.990005,144.389999,126.050003,107.279999,159.940002,77.279999,125.400002,253.669998,126.68,135.520004,63.73,85.93
10/07/18,347.160004,141.25,42.860001,226.850006,144.710007,127.379997,106.620003,160.619995,77.57,125.870003,255.539993,127.059998,136.690002,63.200001,87.209999
11/07/18,340.600006,136.759995,42.57,225.660004,144.940002,126.239998,106.389999,158.619995,77.360001,125.050003,254.589996,124.879997,138.149994,63.66,86.529999
12/07/18,346.029999,139.419998,43.580002,227.220001,146.449997,127.760002,106.849998,159.119995,77.370003,126.019997,256.049988,127.349998,139.899994,63.880001,86.519997
13/07/18,350.790009,140.75,41.779999,226.410004,145.899994,125.93,106.360001,158.509995,77.379997,126.629997,258.700012,129.509995,139.419998,65.169998,87.699997
16/07/18,356.100006,138.080002,42.5,231.440002,145.460007,124.690002,110.580002,158.779999,77.75,128.190002,256.980011,128.979996,138.460007,65.160004,87.639999
17/07/18,356.880005,138.949997,42.34,231.020004,143.490005,129.110001,110.5,159.75,77.470001,128.789993,250.289993,130.710007,139.639999,65.629997,88.190002
18/07/18,360.230011,141.119995,42.209999,231.240005,144.520004,127.800003,111.529999,157.929993,76.589996,130,255.419998,131.690002,140.899994,66.160004,88.07
19/07/18,355.329987,139.419998,42.400002,229.630005,149.240005,125.940002,109.889999,157.410004,76.949997,125.18,252.929993,130.360001,140.130005,64.93,87.720001
20/07/18,354.899994,136.820007,42.009998,231.690002,146.350006,125.849998,111.279999,157.970001,76.959999,125.199997,252.699997,130.259995,140.990005,64.980003,88.059998
23/07/18,353.269989,136.279999,42.060001,233.759995,145.699997,126.629997,113.349998,158.75,76.589996,124.239998,252.740005,129.369995,140.029999,65.339996,87.629997
24/07/18,358.269989,137.970001,42.389999,235.880005,146.380005,129.360001,114.150002,157.940002,75.529999,124.75,253.759995,134.240005,140.029999,65.510002,87.959999
25/07/18,355.920013,140.479996,43.16,236.690002,146.619995,128.619995,115.18,158.889999,77.160004,126.279999,254.860001,134.75,142.639999,66.699997,87.900002
26/07/18,359.320007,142.580002,43.529999,237.110001,146.710007,130.279999,114.849998,156.139999,78.150002,129.490005,257,135.839996,142.5,67.540001,88.230003
27/07/18,360.649994,142.559998,42.57,237.639999,145.149994,131.550003,116.029999,157.479996,76.889999,130.729996,255.949997,134.529999,140.710007,68.639999,88.129997
30/07/18,351.059998,139.75,42.169998,238.949997,145.490005,132.169998,116.730003,158.639999,75.959999,131.100006,253.839996,133.100006,136.479996,69.160004,88.879997
31/07/18,356.299988,143.800003,42.290001,237.429993,144.929993,132.520004,114.949997,157.539993,76.910004,130.139999,253.220001,135.740005,136.740005,67.620003,89.230003
01/08/18,352.76001,138.539993,41.860001,236.039993,143.5,132.639999,115.660004,156.919998,77.540001,128.960007,253.369995,134.899994,138.25,66.440002,88.239998
02/08/18,349.730011,138.009995,42.529999,233.990005,142.960007,131.25,116.150002,155.410004,78.650002,128.330002,256.079987,134.119995,138.919998,66.980003,88.760002
03/08/18,348.440002,138.509995,42.830002,234.089996,147.699997,131.949997,117.089996,156.210007,78.739998,129.699997,257.220001,133.889999,139.820007,67.220001,89.599998
06/08/18,346.570007,139.479996,43.299999,235.929993,146.029999,132.020004,117.120003,156.720001,79.510002,130,256.76001,133.940002,139.710007,67.419998,89.669998
07/08/18,350.76001,142.380005,43.580002,237.830002,147.009995,131.460007,117.550003,156.039993,80.529999,129.940002,257.649994,134.490005,140.279999,67.050003,89.769997
08/08/18,347.779999,139.710007,43.84,236.369995,146.889999,131.169998,117.790001,158.919998,80.5,129.210007,258.809998,134.710007,140.679993,66.489998,90.050003
09/08/18,343.720001,138.520004,43.779999,233.779999,144.770004,131.199997,116.879997,159.300003,81.260002,129.559998,261.589996,134.240005,140.009995,66.169998,89.010002
10/08/18,339.410004,135.919998,43.779999,229.610001,144.479996,130.75,115.730003,158.679993,80.730003,128.869995,260.359985,133.100006,139.729996,66.489998,90.18
13/08/18,338.359985,135.020004,43.75,226.860001,142.710007,130.220001,113.889999,158.139999,80.150002,128.050003,260.910004,132.179993,140.210007,66.480003,89.639999
14/08/18,339.140015,134.919998,44,229.559998,143.360001,129.5,114.650002,160.600006,80.139999,127.540001,263.480011,132.419998,140.759995,68.660004,90.849998
15/08/18,331.76001,132.020004,43.860001,229.25,143.910004,130.429993,113.699997,159.880005,79.57,128.770004,260.609985,131.75,139.919998,68.730003,90.220001
16/08/18,345.980011,136.259995,45.16,233,145.339996,132.479996,114.769997,161.729996,80.050003,130.339996,263.100006,133.309998,140.649994,69.620003,98.639999
17/08/18,346.399994,139.339996,45.869999,233.380005,146.059998,134.470001,114.769997,161.149994,79.75,130.419998,262.329987,134.440002,141.330002,69.989998,97.849998
20/08/18,350.73999,138.669998,46.220001,235.779999,146.509995,136.880005,114.620003,161.679993,82.18,131.419998,262.399994,135.139999,140.940002,69.989998,96
21/08/18,353.769989,139.990005,45.779999,238.649994,145.970001,135.350006,115.32,161.039993,82.949997,131.710007,261.690002,135.979996,140.039993,70.25,96.080002
22/08/18,350.029999,139.630005,45.990002,239.339996,145.240005,134.610001,114.970001,160.550003,82.639999,129.410004,260.73999,133.240005,141.139999,69.639999,95.669998
23/08/18,347.480011,136.789993,46.02,236.339996,145.369995,135.110001,114.730003,159.050003,82.910004,129.520004,261.420013,132.619995,142.100006,69.279999,95.18
24/08/18,349.380005,138.210007,46.32,235.110001,146.039993,135.949997,114.68,159.380005,82.449997,130.509995,264.279999,133.360001,144.199997,69.209999,94.949997
27/08/18,353.73999,142.039993,46.59,242.600006,146.690002,134.919998,116.709999,160.479996,82.650002,131.889999,267.079987,135.360001,145.399994,69.440002,94.540001
28/08/18,351.209991,142,46.950001,242.369995,146.589996,134.320007,116.139999,161.639999,82.580002,132.279999,268.51001,134.5,145.199997,69.279999,96.07
29/08/18,350.190002,141.860001,47.48,241.399994,147.539993,134.860001,115.760002,163.110001,82.790001,132.660004,269,133.619995,147.029999,68.660004,95.639999
30/08/18,346.899994,139.059998,47.150002,239.399994,145.929993,134.949997,115.190002,162.800003,81.400002,131.649994,268.390015,132.589996,146.740005,67.800003,96.099998
31/08/18,342.790009,138.850006,47.77,237.809998,146.479996,134.690002,114.580002,162.229996,82.199997,131.600006,268.459991,131.699997,146.889999,68.559998,95.860001
04/09/18,346.25,138.240005,47.73,237.660004,145.679993,133.720001,115.150002,161.720001,79.599998,132.130005,268.51001,131.899994,147.800003,67.620003,95.360001
05/09/18,346.679993,140.589996,47.27,237.559998,146.660004,135.860001,114.589996,163.240005,79.919998,132.589996,267.640015,132.779999,142.669998,68.239998,96.620003
06/09/18,351.269989,141.570007,47.279999,234.520004,146.389999,136.869995,114.099998,163.740005,80.400002,132.570007,269.649994,133.520004,144.5,68.029999,96.449997
07/09/18,349.279999,141.320007,47.049999,233.910004,145.449997,137.320007,114.32,163.899994,80.300003,130.089996,268.279999,132.009995,143.199997,68.190002,95.830002
10/09/18,341.859985,142.050003,47.07,231.910004,145.649994,137.210007,113.709999,165.070007,82.099998,127.599998,259.730011,133.649994,144.080002,68.800003,96.900002
11/09/18,345.25,142.029999,47.029999,230.210007,146.490005,138.509995,114.43,164.619995,82.629997,127.849998,261.040009,133.610001,145.490005,68.739998,96.639999
12/09/18,353.410004,144.279999,46.889999,228.149994,146.570007,139.360001,113.080002,164.740005,83,126.889999,262.670013,133.889999,146.570007,70.379997,95.970001
13/09/18,355.459991,145.539993,47.240002,228.330002,148.949997,139.889999,113.519997,162.399994,83.470001,128.830002,265.48999,135.520004,147.630005,70.480003,95.120003
14/09/18,359.799988,144.899994,47.400002,229.240005,148.330002,139.490005,113.5,160.839996,83.489998,130.009995,265.309998,137.800003,147.839996,70.279999,94.589996
17/09/18,355.959991,146.220001,47.110001,227.889999,147.940002,139.960007,113.839996,158.139999,83.260002,129.889999,263.869995,137.759995,146.179993,70.449997,94.82
18/09/18,363.579987,149.070007,47.459999,228.889999,148.559998,140.539993,114.300003,157.770004,85.260002,131.369995,263.290009,139.580002,147.630005,70.879997,95.43
19/09/18,365.220001,152.759995,47.279999,235.580002,149.059998,140.460007,117.620003,159.179993,84.43,132.5,265.329987,140.5,147.419998,71.279999,95.239998
20/09/18,367.459991,156,47.73,237.399994,151.149994,141.979996,118.629997,160.789993,85.370003,134.149994,266.390015,141.850006,149.240005,72.889999,95.75
21/09/18,372.230011,156.380005,48.560001,235.339996,151.350006,142.880005,117.849998,165.300003,85.550003,134.440002,266.670013,142.080002,150.050003,73,95.900002
24/09/18,367.98999,154,48.439999,232.899994,150.029999,140.470001,116.720001,163.309998,84.269997,132.830002,267.359985,140.339996,149.110001,72.199997,94.919998
25/09/18,367.230011,154.089996,48.470001,232.5,148.910004,138.639999,116.389999,166.410004,84.790001,131.289993,263.51001,139.710007,149.580002,72.209999,95.099998
26/09/18,365.029999,153.169998,48.41,228.880005,151.610001,138.160004,115.019997,165.759995,83.699997,129.5,262.910004,139.559998,149.270004,72.959999,94.589996
27/09/18,367.390015,152.470001,48.330002,227.740005,151.5,138.220001,114.519997,166.529999,84.540001,129.119995,264.649994,139.679993,150.020004,73.809998,94.129997
28/09/18,371.899994,152.490005,48.650002,224.240005,151.210007,138.169998,112.839996,167.289993,84.720001,129.710007,266.040009,139.809998,150.089996,72.900002,93.910004
01/10/18,382.290009,152.279999,48.869999,225.330002,153,139.690002,113.5,166.669998,84.459999,128.970001,269.100006,140.919998,150.789993,72.459999,94.400002
02/10/18,386.369995,154.820007,49.009998,226.070007,153.75,140.479996,113.970001,165.179993,82.769997,129.509995,270.630005,141.449997,149.669998,73.489998,95.150002
03/10/18,392.299988,158.220001,49.139999,227.779999,153.220001,139.029999,115.040001,164.660004,82.5,129.539993,270.899994,141.020004,149.369995,73.800003,94.07
04/10/18,389.98999,156.75,48.380001,227.479996,151.309998,139.350006,115.269997,165.800003,80.18,130.789993,268.320007,140.389999,146.759995,73.339996,94.209999
05/10/18,386.470001,153.309998,48.130001,225.710007,149.029999,139.100006,114.620003,166.570007,80.120003,130.130005,269.200012,139.059998,145.360001,72.510002,93.309998
08/10/18,385.769989,153.350006,47.52,225.350006,148.389999,139.389999,115.32,167.770004,80.230003,131.660004,269.01001,139.589996,141.889999,74.150002,94.690002
09/10/18,385.440002,149.460007,47.490002,222.910004,147.240005,139.199997,114.519997,169.830002,80.419998,131.589996,270.109985,135.880005,142.309998,73.559998,97.080002
10/10/18,367.470001,143.720001,45.630001,214.889999,142.690002,137.729996,111.470001,168.369995,74.940002,128.169998,263.079987,131.119995,135.520004,72.309998,95.760002
11/10/18,358.109985,140.970001,44.119999,212.970001,139.020004,133.839996,108.129997,162.970001,74.510002,124.309998,257.119995,129.369995,133.729996,70.900002,93.919998
12/10/18,360.109985,142.070007,45.709999,213.869995,140.850006,133.869995,106.949997,163.820007,75.910004,123.650002,259.609985,129.630005,140.059998,73.5,94.809998
15/10/18,358.880005,141.800003,44.669998,215.220001,141.130005,133.949997,106.339996,163.669998,74.989998,123.389999,260.25,130.330002,137.229996,74.720001,93.82
16/10/18,368.25,143.710007,45.82,221.699997,145.119995,136.559998,108.620003,164.070007,77.480003,124.75,272.570007,132.509995,141.740005,76.279999,95.809998
17/10/18,365.5,141.339996,45.939999,228.279999,134.050003,139.460007,109.830002,166.770004,76.480003,126.440002,267.299988,130.070007,142.449997,76.980003,96.559998
18/10/18,359.350006,135.800003,45.459999,224.949997,130.550003,139.5,108.089996,166.809998,75.599998,125.139999,266.809998,128.940002,139.289993,76.580002,96.169998
19/10/18,356.26001,131.320007,45.34,226.960007,129.100006,139.050003,107.910004,167.490005,74.209999,126.07,265.299988,128.679993,140.080002,77.349998,97.150002
22/10/18,355.980011,128.710007,45.759998,221.600006,130.020004,138.679993,106.360001,166.630005,74.900002,124.07,262.190002,126.400002,140.639999,77.650002,97.139999
23/10/18,350.049988,118.980003,45.419998,218.559998,131.210007,138.929993,105.25,177.149994,73.349998,123.800003,264.859985,130.020004,139.119995,77.260002,97.800003
24/10/18,354.649994,112.339996,44.07,209.179993,127.209999,137.470001,103.290001,177.350006,72.120003,121.559998,256.320007,122.07,134.259995,74.199997,97.559998
25/10/18,363.769989,115.629997,45.470001,214.009995,126.449997,138.470001,104.860001,175.309998,73.099998,121.239998,264.23999,124.400002,140.520004,75.739998,99.18
26/10/18,359.269989,115.050003,44.25,212.360001,124.790001,136.970001,103.419998,173.339996,72.07,121.290001,258.179993,123.230003,137.740005,76.230003,98.940002
29/10/18,335.589996,113.980003,43.84,214.490005,119.639999,137.550003,104.849998,173.229996,72.190002,122.32,256.519989,121.089996,134.330002,76.82,99.800003
30/10/18,349.910004,117.459999,44.580002,219.279999,115.400002,140.75,106.699997,178.490005,74.510002,125.870003,258.279999,122.620003,132.759995,78.800003,102.419998
31/10/18,354.859985,121.32,45.75,225.369995,115.43,139.990005,109.019997,176.899994,75.040001,125.129997,261.350006,124.209999,137.850006,79.769997,100.279999
