Date,BA,CAT,CVX,GS,INTC,JPM,MCD,MSFT,NKE,PFE,UNH,VZ,WBA,XOM,MMM
02/02/18,348.910004,157.490005,118.580002,260.040009,46.150002,114.279999,169.380005,91.779999,67.220001,36.610001,231.880005,52.98,73.559998,84.529999,245.169998
05/02/18,328.880005,151.080002,112.620003,249.110001,44.52,108.800003,163.850006,88,64.389999,34.669998,220.020004,50.5,70.43,79.720001,231.440002
06/02/18,340.910004,156.410004,117.18,258.700012,44.91,112.110001,165.179993,91.330002,65.220001,35.279999,225.179993,50.830002,71.790001,78.349998,233.630005
07/02/18,348.119995,154.339996,115.290001,257.100006,45.200001,112.870003,165.710007,89.610001,65.629997,34.98,225.820007,51.009998,71.529999,76.940002,233.190002
08/02/18,329.660004,145.990005,112.300003,246.350006,42.75,107.879997,158.970001,85.010002,62.490002,33.630001,216.460007,49.040001,68.220001,76.07,222.889999
09/02/18,332.829987,149.210007,113.5,249.300003,43.950001,110.040001,160.800003,88.18,65.489998,34.16,220.960007,49.880001,68.459999,75.779999,225.210007
12/02/18,343.799988,152.289993,113.980003,253.160004,44.830002,111.739998,163.899994,89.129997,65.980003,34.66,225.690002,50.110001,68.459999,76.419998,229.190002
13/02/18,343.160004,153.970001,113.290001,255.529999,44.459999,112.43,162.399994,89.830002,65.870003,34.939999,226.639999,50.080002,68.290001,76.300003,231.360001
14/02/18,344.850006,158.059998,113.629997,262.579987,45.380001,115.029999,159.990005,90.809998,67.959999,35.189999,228.779999,49.509998,68.489998,76.459999,232
15/02/18,356.459991,159.979996,112.529999,267.679993,45.919998,115.510002,160.779999,92.660004,68.290001,35.709999,226.020004,49.740002,69.779999,76.209999,234.869995
16/02/18,355.040009,156.289993,112.139999,267.619995,45.560001,114.68,157.789993,92,68.300003,36.259998,229.369995,50.150002,70.919998,76.540001,236.669998
20/02/18,353.350006,155.559998,110.980003,264.890015,46.32,114.709999,157.160004,92.720001,67.489998,36.009998,226.660004,48.919998,70.910004,75.75,235.070007
21/02/18,352.369995,155.229996,109.059998,263.399994,45.939999,115.190002,158.639999,91.489998,67.050003,35.759998,225.130005,47.959999,69.629997,74.889999,232.179993
22/02/18,355.920013,158.860001,109.889999,261.429993,45.799999,114.980003,160.660004,91.730003,67.129997,35.740002,227.089996,47.869999,69.669998,75.860001,236
23/02/18,356.660004,162.410004,112.589996,266.769989,47.73,117.309998,163.059998,94.059998,68.160004,36.259998,230.160004,48.290001,70.360001,77.529999,237.020004
26/02/18,363.480011,163.690002,114.599998,271.26001,49.110001,118.769997,163.580002,95.419998,69.650002,37.09,234.059998,49.09,70.599998,78.839996,244.139999
27/02/18,364.640015,161.259995,113.610001,267.929993,49.91,117.360001,160.660004,94.199997,68.029999,36.799999,232.520004,48.040001,69.139999,77.5,240.779999
28/02/18,362.209991,154.630005,111.919998,262.929993,49.290001,115.5,157.740005,93.769997,67.029999,36.310001,226.160004,47.740002,68.889999,75.739998,235.509995
01/03/18,349.690002,150.229996,112.040001,256.779999,47.84,113.43,155.699997,92.849998,66.32,35.630001,224.449997,47.959999,70.199997,75.199997,231.339996
02/03/18,344.670013,146.380005,111.639999,258.119995,48.98,113.32,148.270004,93.050003,65.889999,35.950001,225.190002,48.259998,70.580002,75.550003,230.369995
05/03/18,352.75,151.119995,113.150002,263.119995,49.75,115.059998,151.029999,93.639999,65.050003,36.119999,228.380005,48.709999,70.550003,76.269997,232.809998
06/03/18,348.920013,153.75,113.650002,266.929993,50.709999,115.160004,151.199997,93.32,65.239998,35.880001,226.179993,48.889999,69.790001,76.18,233.660004
07/03/18,347.040009,151.509995,113.839996,265.350006,51.32,114.730003,152.380005,93.860001,64.169998,35.93,227.270004,48.84,69.5,74.260002,235.570007
08/03/18,348.730011,153.589996,113.349998,266.339996,50.740002,114.739998,154.440002,94.43,65.110001,36.5,224.729996,49.009998,68.970001,74.120003,236.339996
09/03/18,354.519989,158.25,117.220001,270.769989,52.189999,118.040001,157.240005,96.540001,66.300003,36.77,225.429993,49.009998,70.599998,74.559998,241.350006
12/03/18,344.190002,154.5,116.790001,273.380005,51.52,117.660004,157.740005,96.769997,66.82,36.610001,222.770004,48.799999,70.150002,75.239998,239.800003
13/03/18,338.670013,153.690002,116.459999,268.529999,51.779999,116.25,158.220001,94.410004,66.169998,36.75,226.940002,48.650002,69.860001,74.529999,237.570007
14/03/18,330.26001,152.539993,115.129997,264.429993,51.860001,114.949997,158.240005,93.849998,66.199997,36.349998,225.380005,48.450001,68.550003,73.599998,234.289993
15/03/18,329.980011,154.570007,115.580002,266.609985,50.880001,115.239998,161.610001,94.18,66.389999,36.580002,229.479996,48.290001,67.379997,74.419998,235.869995
16/03/18,330.470001,156.460007,115.400002,267.600006,51.169998,115.440002,162.360001,94.599998,65.910004,36.779999,227.860001,48.560001,67.57,75.120003,237.220001
19/03/18,331.76001,152.149994,113.889999,262.529999,50.830002,114.529999,159.009995,92.889999,65.709999,36.330002,225.050003,48.310001,66.620003,74.150002,231.559998
20/03/18,337.630005,154.059998,114.5,263.190002,51.549999,114.639999,159.380005,93.129997,66.800003,36.330002,226.779999,47.689999,66.050003,73.989998,232.449997
21/03/18,337.100006,155.800003,117.040001,261.850006,51.560001,114.739998,158.660004,92.480003,66.349998,36.27,222.820007,47.279999,66.269997,75.040001,234.139999
22/03/18,319.609985,146.899994,113.699997,252.600006,50.830002,109.949997,157.039993,89.790001,64.419998,35.599998,215.210007,46.880001,65.830002,73.5,223.169998
23/03/18,321,144.289993,112.980003,245.259995,49.360001,107.010002,154.979996,87.18,64.629997,34.490002,212.550003,46.290001,65.43,72.889999,215.360001
26/03/18,328.970001,149.190002,115.349998,254.880005,52.48,110.309998,158.009995,93.779999,65.900002,35.040001,219.070007,47.07,67.470001,74,220.240005
27/03/18,321.119995,146.990005,114.660004,247.259995,51.189999,108.169998,157.479996,89.470001,66.169998,35.009998,217.960007,47.310001,65.959999,73.699997,215.869995
28/03/18,320.019989,145.160004,112.099998,249.369995,49.599998,108,158.410004,89.389999,65.440002,35.299999,218.5,48,67.589996,72.809998,216.539993
29/03/18,327.880005,147.380005,114.040001,251.860001,52.080002,109.970001,156.380005,91.269997,66.440002,35.490002,214,47.82,65.470001,74.610001,219.520004
02/04/18,322.440002,143.889999,112.239998,247.350006,48.919998,107.849998,157.720001,88.519997,64.120003,35.049999,217.199997,47.16,63.099998,73.220001,212.619995
03/04/18,330.820007,145.059998,114.830002,250.580002,49.75,109.330002,160.399994,89.709999,66.699997,35.68,224.580002,47.5,63.169998,75.019997,216.330002
04/04/18,327.440002,145.179993,114.480003,252.619995,49.990002,110.989998,161.729996,92.330002,68.419998,36.130001,228.789993,47.93,65.510002,74.870003,217.559998
05/04/18,336.399994,148.130005,117.290001,255.809998,50.380001,111.879997,163.949997,92.379997,69.589996,35.73,229.070007,48.240002,64.650002,76.019997,218.669998
06/04/18,326.119995,142.990005,114.760002,249.970001,48.790001,109.089996,161.25,90.230003,67.550003,35.169998,223.960007,47.48,63.470001,74.870003,212.25
09/04/18,322.480011,143.080002,115.980003,252.190002,49.549999,110.400002,161.229996,90.769997,67.18,35.459999,222.729996,46.919998,62.849998,74.870003,212.809998
10/04/18,334.829987,148.089996,118.849998,256.570007,51.27,112.510002,162.770004,92.879997,67,35.950001,226.789993,48.27,63.759998,77.07,216.979996
11/04/18,327.359985,146.789993,119.25,252.940002,51.099998,110.620003,163.339996,91.860001,66.830002,35.790001,221.899994,47.580002,64.110001,77.43,214.330002
12/04/18,337.480011,150.139999,119.230003,259.589996,52.720001,113.370003,161.619995,93.580002,67.769997,36.32,224.240005,47.740002,64.040001,77.220001,216.419998
13/04/18,329.279999,150.229996,119.919998,255.919998,51.860001,110.300003,161.729996,93.080002,67.25,36.32,224.279999,47.66,63.82,77.839996,215.520004
16/04/18,331.769989,152.139999,120.699997,257.880005,52.400002,110.209999,161.630005,94.169998,67.059998,36.529999,230.320007,48.389999,66.220001,78.540001,217.699997
17/04/18,336.720001,153.309998,121.459999,253.630005,53.540001,110.209999,162.550003,96.07,67.510002,36.330002,238.550003,48.849998,65.970001,78.330002,220.089996
18/04/18,341,155.949997,123.82,254,53.610001,109.32,161.809998,96.440002,66.199997,36.490002,236.399994,48.619999,66.260002,79.220001,219.520004
19/04/18,340.640015,155.699997,123.709999,254.169998,52.220001,111.720001,159.529999,96.110001,65.730003,36.529999,235.759995,48.43,65.279999,79.419998,218.850006
20/04/18,338.670013,153.25,122.309998,251.960007,51.529999,111.470001,158.770004,95,66.089996,36.630001,235.059998,47.900002,63.919998,79,217.75
23/04/18,338.839996,153.990005,123.580002,246.669998,51.099998,110.93,158.990005,95.349998,66.879997,36.799999,234.339996,48.66,64.599998,79.57,215.880005
24/04/18,329.059998,144.440002,122.540001,242.490005,51.450001,110.410004,157.320007,93.120003,66.970001,37.060001,234.220001,49.669998,65,78.349998,201.130005
25/04/18,342.859985,145.190002,122.720001,239.229996,51.380001,109.989998,155.940002,92.309998,66.669998,36.68,234.899994,50.099998,65.949997,79.5,198.839996
26/04/18,342.790009,146.309998,124.220001,240.089996,53.049999,110.099998,158.899994,94.260002,68.050003,36.849998,237.029999,49.759998,66.739998,80.860001,197.089996
27/04/18,340.880005,144.720001,126.620003,239.800003,52.73,109.400002,158.300003,95.82,69.559998,37,240.179993,51.57,67.110001,77.790001,196.119995
30/04/18,333.559998,144.360001,125.110001,238.330002,51.619999,108.779999,167.440002,93.519997,68.389999,36.610001,236.399994,49.349998,66.449997,77.75,194.389999
01/05/18,329.540009,144.419998,124.860001,236.669998,53.330002,108.779999,163.440002,95,68.099998,35.400002,236.850006,48.82,65.419998,76.949997,195.020004
02/05/18,324.190002,143.860001,125.489998,234.050003,52.310001,107.919998,160.679993,93.510002,68.260002,34.889999,233.460007,47.75,63.650002,76.800003,194.5
03/05/18,330.690002,143.779999,126.010002,233.410004,52.279999,107.239998,160.080002,94.07,66.900002,34.759998,234.149994,47.84,62.23,76.540001,195.679993
04/05/18,334.429993,146.369995,125.529999,234.940002,52.779999,108.43,165.029999,95.160004,68.099998,34.84,235.899994,48.189999,63.810001,76.900002,199.360001
07/05/18,340.429993,149.820007,124.940002,237.199997,53.330002,109.370003,165,96.220001,69.339996,34.93,233.779999,47.73,62.299999,77.739998,200.259995
08/05/18,338.369995,149.929993,126.57,237,53.630001,110.989998,164.770004,95.809998,68.459999,34.98,232.029999,47.02,62.360001,78.089996,201.740005
09/05/18,344.5,152.610001,128.720001,241.729996,54.34,113.410004,164.240005,96.940002,67.949997,35.169998,229.210007,46.380001,62.939999,79.93,203.419998
10/05/18,344.070007,153.970001,128.820007,243.440002,54.98,114.290001,165.070007,97.910004,67.919998,35.040001,233.710007,47.200001,63.810001,81.720001,205.029999
11/05/18,342.459991,154.860001,129.839996,242.919998,54.669998,113.860001,165.389999,97.699997,68.43,35.5,238.279999,48.619999,64.089996,81.279999,205.160004
14/05/18,344.589996,155.279999,130.389999,243.910004,54.900002,113.900002,164.720001,98.029999,68.839996,35.860001,242.899994,48.490002,65.099998,81.830002,205.759995
15/05/18,342.119995,152.589996,129.740005,241.559998,53.919998,113.029999,163.059998,97.32,69.5,35.689999,239.5,47.790001,64.610001,81.790001,202.410004
16/05/18,340.970001,153.800003,129.559998,240.960007,54.639999,113.339996,162.869995,97.150002,71.339996,35.68,241.720001,47.860001,65.739998,82.019997,200.210007
17/05/18,344.140015,153.690002,129.460007,239.100006,54.810001,112.959999,161.309998,96.18,70.940002,35.709999,242.960007,47.849998,65.989998,81.879997,200.360001
18/05/18,351.230011,155.710007,127.860001,237,53.5,111.129997,160.979996,96.360001,71.32,35.639999,244.639999,47.740002,64.339996,81.300003,198.960007
21/05/18,363.920013,158.919998,129.369995,237.699997,54.32,112.150002,161.479996,97.599998,71.379997,35.799999,247.899994,48.43,64.5,82.279999,201.759995
22/05/18,355.019989,156.199997,128.229996,238,54.450001,113.010002,159.449997,97.5,71.309998,35.720001,245.179993,48.810001,64.230003,81.639999,198.970001
23/05/18,359.209991,157.740005,128.699997,237.809998,55.209999,112.489998,161.619995,98.660004,71.339996,35.970001,244.259995,48.59,63.91,82.150002,198.669998
24/05/18,359,157.699997,126.610001,236.100006,54.75,111.230003,162.389999,98.309998,72.18,35.889999,242.729996,48.639999,63.41,80.269997,199.410004
25/05/18,360.089996,155.850006,122.190002,235.009995,55.439999,110.660004,163.210007,98.360001,72.25,35.68,244.949997,48.52,63.529999,78.709999,199.029999
29/05/18,352.480011,153.619995,121.389999,227.029999,55.32,105.93,160.619995,98.010002,70.919998,35.700001,242.169998,48.200001,62.700001,78.419998,195.740005
30/05/18,358.190002,155.460007,125.160004,229.160004,55.68,108.349998,161.820007,98.949997,72.230003,36.049999,244.940002,48.599998,63.540001,81.5,198.679993
31/05/18,352.160004,151.910004,124.300003,225.880005,55.200001,107.010002,160.009995,98.839996,71.800003,35.93,241.509995,47.669998,62.389999,81.239998,197.229996
01/06/18,356.720001,153.520004,123.849998,228.350006,57.080002,108.400002,159.160004,100.790001,72.760002,36.25,243.350006,47.810001,62.860001,81.830002,199.589996
04/06/18,360.730011,152.5,122.260002,229.889999,56.830002,108.449997,160.220001,101.669998,73.830002,36.450001,244.630005,47.82,63.299999,80.970001,201.059998
05/06/18,360.100006,153.009995,122.730003,228.339996,56.529999,107.839996,159.479996,102.190002,74.050003,36.439999,244.429993,47.970001,62.889999,80.68,201.199997
06/06/18,371.559998,156.509995,123.379997,232.229996,57.029999,110.360001,162.380005,102.489998,74.75,36.380001,248.649994,48.41,63.150002,82.059998,203.860001
07/06/18,368.529999,156.289993,126.959999,233.449997,55.880001,110.800003,169.479996,100.879997,74.760002,36.490002,248.979996,49.009998,63.599998,82.879997,205.070007
08/06/18,369.5,155.320007,126.440002,233.389999,55.049999,111.110001,168.910004,101.629997,74.900002,36.669998,250.679993,49.18,63.400002,83.599998,206.589996
11/06/18,370.940002,156.300003,127.559998,234.089996,54.52,110.830002,166.490005,101.050003,74.589996,36.299999,253.779999,49.299999,64.059998,83.099998,205.119995
12/06/18,370.619995,157.490005,127.080002,232.630005,54.82,110.190002,166.729996,101.309998,74.290001,36.299999,253.580002,48.810001,63.700001,82.419998,204.919998
13/06/18,363.850006,154.710007,127.07,233.830002,55.029999,109.970001,166.580002,100.849998,74.110001,36.220001,252.869995,47.400002,63.91,81.510002,204.889999
14/06/18,362.420013,153.139999,126.510002,233.649994,55.540001,108.029999,167.050003,101.419998,74.699997,36.16,255.330002,47.82,64.870003,81.889999,203.630005
15/06/18,357.880005,150.020004,124.040001,231.919998,55.110001,107.900002,166.460007,100.129997,75.839996,36.360001,255.979996,48.060001,65.800003,80.660004,204.970001
18/06/18,354.73999,148.679993,125.970001,231.389999,53.220001,108.18,166.279999,100.860001,75.610001,36.16,254.869995,47.459999,64.150002,80.82,204.169998
19/06/18,341.119995,143.300003,125.540001,228.320007,52.93,107.550003,164.970001,100.860001,74.260002,36.220001,253.020004,48.5,64.610001,80.699997,199.389999
20/06/18,342.690002,143.130005,125.290001,227.820007,53.459999,107.540001,162.559998,101.870003,74.720001,36.459999,252.809998,48.09,68,80.449997,198.080002
21/06/18,337.660004,139.529999,122.589996,226.979996,52.189999,107.510002,160.529999,101.139999,73.940002,36.299999,251.889999,48.630001,67.790001,79.690002,195.520004
22/06/18,338.910004,139.940002,125.099998,226.020004,52.5,105.75,164.550003,100.410004,73.43,36.509998,254.369995,49.759998,67.610001,81.379997,196.5
25/06/18,331.200012,136.580002,122.610001,221.539993,50.709999,104.790001,159.809998,98.389999,72.349998,36.380001,250.710007,49.599998,67.239998,79.739998,195.800003
26/06/18,331.299988,135.539993,124.160004,221.580002,49.669998,104.860001,160.910004,99.080002,72.559998,36.380001,249.770004,49.299999,66.57,80.639999,196.580002
27/06/18,329.820007,134.610001,126,220.179993,48.759998,103.239998,157.419998,97.540001,71.349998,36.209999,248.169998,49.310001,66.260002,81.709999,194.919998
28/06/18,334.649994,136.029999,125.660004,223.419998,49.25,104.93,156.320007,98.629997,71.699997,36.360001,244.899994,50.860001,59.700001,81.970001,195.970001
29/06/18,335.51001,135.669998,126.43,220.570007,49.709999,104.199997,156.690002,98.610001,79.68,36.279999,245.339996,50.310001,60.02,82.730003,196.720001
02/07/18,336.079987,136.289993,124.25,223.259995,50.200001,105.080002,156.869995,100.010002,78.349998,36.330002,247.479996,50.419998,61.130001,81.760002,195.520004
03/07/18,332.929993,133.830002,124.730003,220.380005,49.470001,103.610001,156.479996,99.050003,76.279999,36.349998,246.979996,50.700001,60.759998,82.239998,195.830002
05/07/18,333.179993,135.809998,123.980003,220.740005,50.75,103.720001,157.320007,99.760002,76.550003,36.869999,250.5,51.279999,62.380001,82.309998,197.339996
06/07/18,334.640015,135.410004,124.139999,221.789993,51.369999,104.059998,159.419998,101.160004,76.480003,37.110001,250.759995,51.48,63.299999,82.330002,197.460007
09/07/18,341.920013,140.970001,125.989998,227.990005,51.860001,107.279999,159.940002,101.849998,77.279999,37.16,253.669998,50.740002,63.73,82.900002,200.529999
10/07/18,347.160004,141.25,127.589996,226.850006,52.16,106.620003,160.619995,102.120003,77.57,37.43,255.539993,51.34,63.200001,83.660004,201.479996
11/07/18,340.600006,136.759995,123.519997,225.660004,51.200001,106.389999,158.619995,101.980003,77.360001,37.209999,254.589996,51.34,63.66,82.589996,197.679993
12/07/18,346.029999,139.419998,124.260002,227.220001,52.349998,106.849998,159.119995,104.190002,77.370003,37.52,256.049988,51.240002,63.880001,82.690002,199.320007
13/07/18,350.790009,140.75,124.040001,226.410004,52.220001,106.360001,158.509995,105.43,77.379997,37.529999,258.700012,51.41,65.169998,83.309998,201.179993
16/07/18,356.100006,138.080002,122.980003,231.440002,52.009998,110.580002,158.779999,104.910004,77.75,37.380001,256.980011,51.59,65.160004,82.489998,201.110001
17/07/18,356.880005,138.949997,121.910004,231.020004,51.75,110.5,159.75,105.949997,77.470001,37.650002,250.289993,51.43,65.629997,82.309998,202.070007
18/07/18,360.230011,141.119995,121.529999,231.240005,51.720001,111.529999,157.929993,105.120003,76.589996,37.66,255.419998,51.139999,66.160004,82.220001,202.199997
19/07/18,355.329987,139.419998,121.669998,229.630005,51.98,109.889999,157.410004,104.400002,76.949997,37.360001,252.929993,50.75,64.93,82.010002,201.600006
20/07/18,354.899994,136.820007,122.269997,231.690002,51.91,111.279999,157.970001,106.269997,76.959999,37.330002,252.699997,50.619999,64.980003,81.400002,201.949997
23/07/18,353.269989,136.279999,121.330002,233.759995,52.310001,113.349998,158.75,107.970001,76.589996,37.209999,252.740005,50.75,65.339996,81.400002,198.839996
24/07/18,358.269989,137.970001,123.849998,235.880005,52.18,114.150002,157.940002,107.660004,75.529999,37.700001,253.759995,51.509998,65.510002,83.010002,200.679993
25/07/18,355.920013,140.479996,124.900002,236.690002,52.43,115.18,158.889999,110.830002,77.160004,37.990002,254.860001,50.91,66.699997,83.589996,204.380005
26/07/18,359.320007,142.580002,123.949997,237.110001,52.16,114.849998,156.139999,109.620003,78.150002,38.16,257,51.18,67.540001,84.239998,207.960007
27/07/18,360.649994,142.559998,125.970001,237.639999,47.68,116.029999,157.479996,107.68,76.889999,38.41,255.949997,52.009998,68.639999,81.919998,207.419998
30/07/18,351.059998,139.75,127.830002,238.949997,47.689999,116.730003,158.639999,105.370003,75.959999,38.59,253.839996,52.490002,69.160004,81.739998,205.119995
31/07/18,356.299988,143.800003,126.269997,237.429993,48.099998,114.949997,157.539993,106.080002,76.910004,39.93,253.220001,51.639999,67.620003,81.510002,212.320007
01/08/18,352.76001,138.539993,125.389999,236.039993,48.810001,115.660004,156.919998,106.279999,77.540001,40.27,253.369995,51.73,66.440002,80.389999,207.050003
02/08/18,349.730011,138.009995,123.760002,233.990005,49.48,116.150002,155.410004,107.57,78.650002,39.650002,256.079987,51.98,66.980003,79.910004,205.529999
03/08/18,348.440002,138.509995,124.050003,234.089996,49.630001,117.089996,156.210007,108.040001,78.739998,40.540001,257.220001,52.27,67.220001,80.199997,207.289993
06/08/18,346.570007,139.479996,124.300003,235.929993,49.299999,117.120003,156.720001,108.129997,79.510002,41.040001,256.76001,52.48,67.419998,80.18,206.699997
07/08/18,350.76001,142.380005,125.18,237.830002,49.700001,117.550003,156.039993,108.879997,80.529999,40.84,257.649994,52.459999,67.050003,81.269997,208.570007
08/08/18,347.779999,139.710007,123.879997,236.369995,49.959999,117.790001,158.919998,109.489998,80.5,41.41,258.809998,52.700001,66.489998,80.730003,207.139999
09/08/18,343.720001,138.520004,122.529999,233.779999,50.139999,116.879997,159.300003,109.669998,81.260002,41,261.589996,53.009998,66.169998,80.32,204.779999
10/08/18,339.410004,135.919998,123.339996,229.610001,48.849998,115.730003,158.679993,109,80.730003,40.93,260.359985,52.470001,66.489998,79.419998,201.960007
13/08/18,338.359985,135.020004,122.440002,226.860001,48.450001,113.889999,158.139999,108.209999,80.150002,40.810001,260.910004,52.220001,66.480003,78.559998,199.839996
14/08/18,339.140015,134.919998,122.580002,229.559998,48.119999,114.650002,160.600006,109.559998,80.139999,40.709999,263.480011,52.869999,68.660004,78.309998,200.520004
15/08/18,331.76001,132.020004,117.940002,229.25,47.459999,113.699997,159.880005,107.660004,79.57,41.16,260.609985,53.240002,68.730003,76.940002,201.389999
16/08/18,345.980011,136.259995,117.660004,233,47.169998,114.769997,161.729996,107.639999,80.050003,41.419998,263.100006,54.27,69.620003,78,203.149994
17/08/18,346.399994,139.339996,117.800003,233.380005,47.099998,114.769997,161.149994,107.580002,79.75,42.09,262.329987,54.790001,69.989998,78.260002,204.770004
20/08/18,350.73999,138.669998,117.75,235.779999,46.5,114.620003,161.679993,106.870003,82.18,42.330002,262.399994,54.650002,69.989998,78.809998,204.600006
21/08/18,353.769989,139.990005,117.940002,238.649994,47.619999,115.32,161.039993,105.980003,82.949997,42.16,261.690002,54.91,70.25,78.830002,205.690002
22/08/18,350.029999,139.630005,118.919998,239.339996,47.049999,114.970001,160.550003,107.059998,82.639999,42.07,260.73999,54.139999,69.639999,79.959999,204.259995
23/08/18,347.480011,136.789993,118.099998,236.339996,46.98,114.730003,159.050003,107.559998,82.910004,42.200001,261.420013,54.279999,69.279999,79.080002,202.75
24/08/18,349.380005,138.210007,119.010002,235.110001,47.66,114.68,159.380005,108.400002,82.449997,42.400002,264.279999,54.779999,69.209999,79.620003,205.289993
27/08/18,353.73999,142.039993,120.349998,242.600006,48.349998,116.709999,160.479996,109.599998,82.650002,41.580002,267.079987,54.849998,69.440002,80.400002,208.330002
28/08/18,351.209991,142,119.860001,242.369995,48.57,116.139999,161.639999,110.260002,82.580002,41.5,268.51001,54.650002,69.279999,80.279999,209.429993
29/08/18,350.190002,141.860001,120.220001,241.399994,48.75,115.760002,163.110001,112.019997,82.790001,41.5,269,54.57,68.660004,80.860001,210.460007
30/08/18,346.899994,139.059998,119.809998,239.399994,48.240002,115.190002,162.800003,111.949997,81.400002,41.5,268.390015,54.75,67.800003,80.510002,210.220001
31/08/18,342.790009,138.850006,118.459999,237.809998,48.43,114.580002,162.229996,112.330002,82.199997,41.52,268.459991,54.369999,68.559998,80.169998,210.919998
04/09/18,346.25,138.240005,118.870003,237.660004,47.959999,115.150002,161.720001,111.709999,79.599998,41.369999,268.51001,53.189999,67.620003,80.290001,208.600006
05/09/18,346.679993,140.589996,118.919998,237.559998,47.720001,114.589996,163.240005,108.489998,79.919998,41.849998,267.640015,53.82,68.239998,81.360001,211.830002
06/09/18,351.269989,141.570007,115.230003,234.520004,47.259998,114.099998,163.740005,108.739998,80.400002,41.779999,269.649994,54.290001,68.029999,80.459999,212.740005
07/09/18,349.279999,141.320007,114.599998,233.910004,46.450001,114.32,163.899994,108.209999,80.300003,42.200001,268.279999,54,68.190002,81.830002,212.570007
10/09/18,341.859985,142.050003,114.480003,231.910004,46.299999,113.709999,165.070007,109.379997,82.099998,42.060001,259.730011,54.119999,68.800003,81.709999,212.929993
11/09/18,345.25,142.029999,115.019997,230.210007,44.93,114.43,164.619995,111.239998,82.629997,42.310001,261.040009,54.720001,68.739998,82.860001,211.779999
12/09/18,353.410004,144.279999,115.790001,228.149994,44.93,113.080002,164.740005,111.709999,83,42.41,262.670013,54.970001,70.379997,83.129997,206.710007
13/09/18,355.459991,145.539993,116.300003,228.330002,45.57,113.519997,162.399994,112.910004,83.470001,42.849998,265.48999,54.939999,70.480003,82.32,209.050003
14/09/18,359.799988,144.899994,117.379997,229.240005,45.540001,113.5,160.839996,113.370003,83.489998,42.959999,265.309998,54.549999,70.279999,82.919998,207.880005
17/09/18,355.959991,146.220001,117.510002,227.889999,45.419998,113.839996,158.139999,112.139999,83.260002,43.009998,263.869995,54.700001,70.449997,83.410004,209.529999
18/09/18,363.579987,149.070007,118.129997,228.889999,46.099998,114.300003,157.770004,113.209999,85.260002,43.509998,263.290009,54.389999,70.879997,83.629997,211.529999
19/09/18,365.220001,152.759995,119.510002,235.580002,46.150002,117.620003,159.179993,111.699997,84.43,43.259998,265.329987,53.5,71.279999,84.629997,213.119995
20/09/18,367.459991,156,119.419998,237.399994,47.200001,118.629997,160.789993,113.57,85.370003,43.75,266.390015,53.950001,72.889999,84.82,215.270004
21/09/18,372.230011,156.380005,121.129997,235.339996,46.66,117.849998,165.300003,114.260002,85.550003,44.060001,266.670013,54.419998,73,85.169998,216.330002
24/09/18,367.98999,154,122.620003,232.899994,46.91,116.720001,163.309998,114.669998,84.269997,43.93,267.359985,53.540001,72.199997,86.599998,213.509995
25/09/18,367.230011,154.089996,123.370003,232.5,45.91,116.389999,166.410004,114.449997,84.790001,43.790001,263.51001,53.049999,72.209999,86.5,210.639999
26/09/18,365.029999,153.169998,121.949997,228.880005,45.700001,115.019997,165.759995,113.980003,83.699997,43.68,262.910004,53.139999,72.959999,85.779999,211.070007
27/09/18,367.390015,152.470001,122.470001,227.740005,45.880001,114.519997,166.529999,114.410004,84.540001,43.900002,264.649994,53.59,73.809998,85.769997,210.110001
28/09/18,371.899994,152.490005,122.279999,224.240005,47.290001,112.839996,167.289993,114.370003,84.720001,44.07,266.040009,53.389999,72.900002,85.019997,210.710007
01/10/18,382.290009,152.279999,124.389999,225.330002,46.450001,113.5,166.669998,115.610001,84.459999,44.27,269.100006,53.84,72.459999,85.809998,212.190002
02/10/18,386.369995,154.820007,124.739998,226.070007,48.099998,113.970001,165.179993,115.150002,82.769997,44.220001,270.630005,54.419998,73.489998,86.459999,215.710007
03/10/18,392.299988,158.220001,125.309998,227.779999,48.759998,115.040001,164.660004,115.169998,82.5,44.810001,270.899994,54.290001,73.800003,86.150002,215.759995
04/10/18,389.98999,156.75,124.949997,227.479996,48.130001,115.269997,165.800003,112.790001,80.18,44.700001,268.320007,55.02,73.339996,85.580002,213.839996
05/10/18,386.470001,153.309998,125.330002,225.710007,47.029999,114.620003,166.570007,112.129997,80.120003,44.91,269.200012,54.939999,72.510002,85.339996,213.190002
08/10/18,385.769989,153.350006,124.839996,225.350006,47.029999,115.32,167.770004,110.849998,80.230003,45.279999,269.01001,55.02,74.150002,86.129997,214.369995
09/10/18,385.440002,149.460007,126.82,222.910004,46.549999,114.519997,169.830002,112.260002,80.419998,45.470001,270.109985,54.990002,73.559998,86.510002,210.419998
10/10/18,367.470001,143.720001,122.599998,214.889999,44.799999,111.470001,168.369995,106.160004,74.940002,44.509998,263.079987,54.330002,72.309998,84.519997,202.149994
11/10/18,358.109985,140.970001,118.43,212.970001,44.23,108.129997,162.970001,105.910004,74.510002,42.810001,257.119995,53.330002,70.900002,81.599998,196.729996
12/10/18,360.109985,142.070007,117.769997,213.869995,44.880001,106.949997,163.820007,109.57,75.910004,43.779999,259.609985,53.73,73.5,81.379997,198.229996
15/10/18,358.880005,141.800003,116.940002,215.220001,44.529999,106.339996,163.669998,107.599998,74.989998,43.119999,260.25,53.599998,74.720001,80.82,198.940002
